KOI Name,NExScI Disposition,Kepler Name,Period,Transit Depth,Teq,KOI count,Planet Radius,Teff,log(g),Metallicity,Stellar Radius,Stellar Mass
K06687.01,CANDIDATE,,1.002591901,143.2,1391.0,1,0.87,4893.0,4.574,-0.06,0.7390000000000001,0.746
K03153.01,FALSE POSITIVE,,75.37895689600002,539175.0,365.0,1,58.76,5420.0,4.596,-0.2,0.7709999999999999,0.8640000000000001
K02702.01,FALSE POSITIVE,,75.378004,447.8,455.0,1,3.82,5876.0,4.374,0.0,1.077,1.001
K02050.01,FALSE POSITIVE,,75.3787816,387.7,360.0,2,1.6,5061.0,4.488,0.1,0.841,0.7929999999999999
K02050.02,CANDIDATE,,3.17796408,47.7,1034.0,2,0.74,5061.0,4.488,0.1,0.841,0.7929999999999999
K01126.01,FALSE POSITIVE,,29.7452499,778.9,557.0,2,3.6,5334.0,4.372,0.16,1.004,0.865
K01126.02,FALSE POSITIVE,,475.91705999999994,967.3,221.0,2,28.22,5334.0,4.372,0.16,1.004,0.865
K01120.01,FALSE POSITIVE,,29.74454668,66894.0,455.0,1,20.06,4889.0,4.569,0.3,0.7879999999999999,0.8390000000000001
K03387.01,FALSE POSITIVE,,14.282141699999999,224.9,625.0,1,1.08,5374.0,4.588,-0.48,0.726,0.7440000000000001
K00611.01,CANDIDATE,,3.2516590869999997,4747.9,1384.0,1,9.83,6367.0,4.419,-0.14,1.087,1.131
K01688.01,CONFIRMED,Kepler-929 b,0.921030497,101.5,2362.0,1,1.62,5843.0,4.069,0.14,1.615,1.115
K04115.01,FALSE POSITIVE,,0.941840589,388.3,2200.0,1,27.05,6419.0,4.33,-0.4,1.1420000000000001,1.013
K06688.01,FALSE POSITIVE,,1.6208136969999998,121323.0,1733.0,1,43.95,5757.0,4.209,-0.4,1.177,0.818
K01122.01,FALSE POSITIVE,,0.844786082,2468.5,1864.0,1,35.27,5705.0,4.452,-0.24,0.915,0.865
K04627.01,CANDIDATE,,7.51731745,170.7,861.0,1,1.19,5525.0,4.488,0.16,0.9229999999999999,0.9570000000000001
K01625.01,FALSE POSITIVE,,1.221204888,111.6,1772.0,1,1.1,5874.0,4.378,-0.36,0.997,0.867
K03656.01,FALSE POSITIVE,,3.01551943,159584.0,1837.0,1,155.81,5299.0,3.6719999999999997,-0.16,2.761,1.306
K01689.01,FALSE POSITIVE,,1.507761203,2773.7,1301.0,1,31.77,5069.0,4.53,0.14,0.818,0.826
K03708.01,FALSE POSITIVE,,1.433262401,428557.0,2691.0,1,136.47,7311.0,4.013,-0.4,1.959,1.442
K03752.01,FALSE POSITIVE,,1.433262145,1849.5,1769.0,1,5.67,5977.0,4.3180000000000005,-0.46,1.068,0.8640000000000001
K02065.01,CANDIDATE,,80.2321467,888.7,380.0,1,3.24,5436.0,4.505,0.12,0.888,0.92
K02419.01,CONFIRMED,Kepler-1230 b,9.95667035,586.8,946.0,1,3.41,6165.0,4.365,-0.08,1.115,1.048
K04438.01,FALSE POSITIVE,,6.39903778,186.6,1780.0,1,6.54,5178.0,3.286,-0.22,4.856,1.66
K02857.01,CONFIRMED,Kepler-1370 b,20.2642023,185.3,770.0,2,2.12,5937.0,4.251,0.1,1.291,1.084
K02857.02,CONFIRMED,Kepler-1370 c,7.44136102,79.7,1075.0,2,1.33,5937.0,4.251,0.1,1.291,1.084
K06689.01,CANDIDATE,,3.37116682,71.4,1291.0,1,0.98,5653.0,4.288,0.1,1.163,0.958
K02775.01,CANDIDATE,,17.57704569,670.0,673.0,1,27.21,5653.0,4.442,-0.32,0.9009999999999999,0.8190000000000001
K00661.01,CONFIRMED,Kepler-204 b,14.40090414,379.6,828.0,2,2.71,5815.0,4.27,-0.02,1.198,0.976
K00661.02,CONFIRMED,Kepler-204 c,25.661381600000002,166.5,683.0,2,1.78,5815.0,4.27,-0.02,1.198,0.976
K04121.01,CONFIRMED,Kepler-1554 b,198.088873,1027.7,288.0,1,3.24,5275.0,4.397,0.18,0.9690000000000001,0.855
K05267.01,FALSE POSITIVE,,5.177906500000001,129.5,1636.0,1,2.93,5921.0,3.766,0.2,2.589,1.4269999999999998
K02710.01,FALSE POSITIVE,,1.110599919,157.6,1539.0,1,1.07,5227.0,4.463,-0.02,0.867,0.7959999999999999
K04410.01,CANDIDATE,,5.04404366,236.5,1078.0,1,1.47,6039.0,4.493,-0.14,0.951,1.0270000000000001
K02618.01,FALSE POSITIVE,,12.49117388,189.9,763.0,1,1.36,5753.0,4.461,-0.26,0.9109999999999999,0.875
K02021.01,CONFIRMED,Kepler-1059 b,3.76417012,558.4,908.0,1,1.7,5063.0,4.617,-0.14,0.728,0.813
K07776.01,CANDIDATE,,541.92452,1504.2,144.0,1,3.15,4378.0,4.64,-0.34,0.614,0.601
K08263.01,CANDIDATE,,280.55544,401.4,308.0,1,2.17,6292.0,4.426,-0.08,1.078,1.129
K02948.01,CANDIDATE,,11.39169531,51.0,886.0,1,1.02,5557.0,4.198,0.0,1.249,0.897
K03040.01,CANDIDATE,,4.8099878,288.2,1077.0,1,1.59,5988.0,4.507,-0.12,0.934,1.021
K04794.01,CANDIDATE,,24.5041103,119.5,574.0,1,1.03,5250.0,4.404,0.2,0.9620000000000001,0.8540000000000001
K01127.01,CONFIRMED,Kepler-269 b,5.32667299,611.4,1007.0,3,2.26,5831.0,4.5169999999999995,0.0,0.9209999999999999,1.016
K01127.02,CONFIRMED,Kepler-269 c,8.1280933,224.1,875.0,3,1.39,5831.0,4.5169999999999995,0.0,0.9209999999999999,1.016
K01127.03,CANDIDATE,,2.83668931,166.1,1242.0,3,1.19,5831.0,4.5169999999999995,0.0,0.9209999999999999,1.016
K01121.01,FALSE POSITIVE,,14.15402428,61625.1,777.0,1,53.25,5850.0,4.404,0.0,1.037,0.9940000000000001
K03399.01,FALSE POSITIVE,,14.15402615,21653.0,495.0,1,29.61,4352.0,4.61,-0.04,0.6609999999999999,0.65
K04391.01,CANDIDATE,,49.4746966,291.0,498.0,1,1.62,5952.0,4.475,-0.28,0.9279999999999999,0.94
K06146.01,FALSE POSITIVE,,4.592401261,87426.1,1678.0,1,52.18,7201.0,4.138,-0.08,1.724,1.4880000000000002
K01128.01,CONFIRMED,Kepler-775 b,0.9748688959999999,197.6,1612.0,1,1.16,5487.0,4.563,0.0,0.8320000000000001,0.924
K03634.01,FALSE POSITIVE,,1.815632406,61573.6,3429.0,1,108.78,9954.0,4.07,0.07,2.408,2.485
K05270.02,FALSE POSITIVE,,0.907818056,29.5,2012.0,2,0.55,6210.0,4.456,-0.16,1.014,1.067
K05271.01,FALSE POSITIVE,,5.24331899,106.8,875.0,1,0.83,5430.0,4.613,-0.36,0.735,0.823
K04221.01,FALSE POSITIVE,,5.2438982,162.2,1026.0,1,1.24,5804.0,4.473,-0.16,0.927,0.932
K06690.01,FALSE POSITIVE,,5.243466400000001,119.4,831.0,1,2.83,5047.0,4.574,0.0,0.7659999999999999,0.802
K05272.01,FALSE POSITIVE,,5.2433865,65.4,1038.0,1,0.75,6011.0,4.522,-0.24,0.902,0.988
K02889.01,FALSE POSITIVE,,5.24364571,270.4,1149.0,1,25.01,6197.0,4.406000000000001,-0.16,1.056,1.032
K06691.01,FALSE POSITIVE,,5.2439542,143.8,778.0,1,0.81,4920.0,4.636,-0.22,0.691,0.768
K06692.01,FALSE POSITIVE,,5.2441517,90.1,1056.0,1,0.91,6060.0,4.5089999999999995,-0.22,0.925,1.008
K02404.01,CANDIDATE,,2.10081629,169.1,1378.0,2,1.65,5815.0,4.5,-0.08,0.9179999999999999,0.9740000000000001
K02404.02,FALSE POSITIVE,,5.2438528,135.8,1016.0,2,1.11,5815.0,4.5,-0.08,0.9179999999999999,0.9740000000000001
K06693.01,FALSE POSITIVE,,5.2443332,29.9,1054.0,1,0.58,5952.0,4.489,0.02,0.971,1.057
K02873.01,FALSE POSITIVE,,5.24368302,225.4,654.0,1,0.91,4194.0,4.633,-0.06,0.629,0.619
K06694.01,FALSE POSITIVE,,5.2436612,88.3,1249.0,1,1.1,6598.0,4.387,-0.24,1.145,1.166
K05273.01,FALSE POSITIVE,,5.2435703,228.5,890.0,1,12.68,5558.0,4.621,-0.5,0.722,0.8220000000000001
K01744.01,FALSE POSITIVE,,5.24372504,234.4,1017.0,1,20.41,5772.0,4.452,-0.58,0.867,0.777
K03456.01,CONFIRMED,Kepler-1505 b,30.8609783,128.9,525.0,2,1.08,5627.0,4.552,-0.16,0.833,0.902
K00662.01,CONFIRMED,Kepler-639 b,10.21418792,303.8,957.0,1,2.29,5843.0,4.25,0.3,1.3319999999999999,1.151
K01123.01,FALSE POSITIVE,,0.8484839470000001,1907.4,1908.0,1,32.11,5941.0,4.504,-0.08,0.9359999999999999,1.0190000000000001
K05274.01,FALSE POSITIVE,,55.7583803,132.7,537.0,1,1.59,5413.0,4.107,0.1,1.403,0.9179999999999999
K06696.01,FALSE POSITIVE,,1.88984957,249668.0,1221.0,1,73.04,5328.0,4.571000000000001,-0.6,0.716,0.695
K05275.01,FALSE POSITIVE,,3.7811230000000005,90.4,1421.0,1,1.16,6318.0,4.247,-0.52,1.216,0.951
K03503.01,CANDIDATE,,21.1876185,71.7,676.0,2,0.79,6355.0,4.547,-0.8,0.8490000000000001,0.925
K03356.01,CONFIRMED,Kepler-1478 b,26.0841212,259.7,598.0,1,1.35,6083.0,4.563,-0.5,0.835,0.9329999999999999
K05276.01,CANDIDATE,,220.72014199999998,862.5,235.0,1,2.0,5150.0,4.6339999999999995,-0.34,0.696,0.77
K04554.01,CANDIDATE,,8.0772455,79.2,1228.0,1,2.61,5684.0,3.915,0.3,2.032,1.239
K07777.01,FALSE POSITIVE,,27.6760342,266.8,951.0,1,5.15,5123.0,3.4419999999999997,-0.4,3.2239999999999998,1.051
K02811.01,CANDIDATE,,1.35477049,145.3,1102.0,1,0.8,4414.0,4.621,0.2,0.6890000000000001,0.723
K05278.01,CANDIDATE,,281.59215770000003,9312.0,225.0,1,7.22,5330.0,4.627,-0.38,0.713,0.797
K06698.01,FALSE POSITIVE,,5.22422449,,,1,,,,,,
K02127.01,FALSE POSITIVE,,2.87066026,450.8,1196.0,1,1.72,5910.0,4.578,-0.52,0.7959999999999999,0.875
K00509.01,CONFIRMED,Kepler-171 b,4.16696628,877.7,1053.0,3,2.74,5456.0,4.45,0.14,0.943,0.914
K00509.02,CONFIRMED,Kepler-171 c,11.46347165,1048.6,752.0,3,3.0,5456.0,4.45,0.14,0.943,0.914
K00509.03,CONFIRMED,Kepler-171 d,39.6034,572.7,497.0,3,2.22,5456.0,4.45,0.14,0.943,0.914
K02036.01,CONFIRMED,Kepler-353 c,8.41100305,755.6,472.0,2,1.8,3757.0,4.718,0.18,0.539,0.552
K02036.02,CONFIRMED,Kepler-353 b,5.79529495,334.3,534.0,2,1.05,3757.0,4.718,0.18,0.539,0.552
K00239.01,CONFIRMED,Kepler-501 b,5.640676975,1453.3,1125.0,2,4.59,5794.0,4.282,0.14,1.216,1.032
K00239.02,CANDIDATE,,3.62275506,180.6,1304.0,2,1.62,5794.0,4.282,0.14,1.216,1.032
K01238.01,CONFIRMED,Kepler-797 b,27.07237655,514.2,605.0,1,2.18,5936.0,4.501,0.07,0.965,1.075
K06699.01,FALSE POSITIVE,,2.49904083,128.2,1258.0,1,1.04,5525.0,4.458,0.04,0.93,0.9059999999999999
K06700.01,FALSE POSITIVE,,1.99567242,18.0,2137.0,1,0.75,6773.0,4.063,-0.4,1.69,1.207
K01228.01,FALSE POSITIVE,,3.6613264819999998,17846.0,1023.0,1,12.07,5319.0,4.501,-0.34,0.7979999999999999,0.737
K01626.01,CONFIRMED,Kepler-912 b,2.53475568,463.0,1218.0,1,2.02,5662.0,4.532,-0.44,0.8059999999999999,0.8079999999999999
K05279.01,CANDIDATE,,103.72215200000001,296.9,414.0,1,1.95,5784.0,4.33,0.14,1.143,1.0190000000000001
K05280.01,FALSE POSITIVE,,0.650701055,371061.0,6285.0,1,281.62,10921.0,3.8110000000000004,0.07,3.701,3.235
K03035.01,FALSE POSITIVE,,21.3419702,,,1,,,,,,
K06701.01,FALSE POSITIVE,,0.89879279,26.6,2116.0,1,0.57,6224.0,4.373,-0.16,1.0959999999999999,1.031
K01234.01,FALSE POSITIVE,,0.9735479109999999,435.7,1814.0,1,11.52,6084.0,4.542,-0.44,0.863,0.9440000000000001
K00851.01,CONFIRMED,Kepler-703 b,4.583520948,3812.1,1038.0,1,5.39,5815.0,4.54,-0.12,0.877,0.973
K06702.01,FALSE POSITIVE,,16.434352830999998,45699.5,789.0,1,25.25,5963.0,4.322,-0.12,1.1340000000000001,0.986
K06703.01,FALSE POSITIVE,,2.158398259,93038.0,1829.0,1,101.02,5210.0,3.778,-0.5,1.946,0.8290000000000001
K03990.01,FALSE POSITIVE,,2.15839583,352.2,1103.0,1,14.28,5272.0,4.659,-0.58,0.662,0.732
K00852.01,CONFIRMED,Kepler-704 b,3.76181843,510.6,1121.0,1,2.66,5653.0,4.4719999999999995,0.1,0.9490000000000001,0.9740000000000001
K00510.01,CONFIRMED,Kepler-172 b,2.940304817,472.4,1256.0,4,2.59,5527.0,4.376,0.26,1.054,0.9640000000000001
K00510.02,CONFIRMED,Kepler-172 c,6.38899658,543.3,970.0,4,2.89,5527.0,4.376,0.26,1.054,0.9640000000000001
K00510.03,CONFIRMED,Kepler-172 d,14.62709685,396.4,736.0,4,2.7,5527.0,4.376,0.26,1.054,0.9640000000000001
K00510.04,CONFIRMED,Kepler-172 e,35.1184432,542.4,550.0,4,3.26,5527.0,4.376,0.26,1.054,0.9640000000000001
K06705.01,CANDIDATE,,0.9951412,101.7,509.0,1,0.22,3325.0,5.364,-0.94,0.109,0.10099999999999999
K04900.01,CANDIDATE,,6.6716723,154.4,1024.0,1,1.27,6086.0,4.435,-0.1,1.021,1.031
K04861.01,CANDIDATE,,29.1206519,415.5,528.0,1,1.6,5671.0,4.582,-0.34,0.7879999999999999,0.872
K00663.01,CONFIRMED,Kepler-205 b,2.7556372160000002,536.7,757.0,2,1.37,4121.0,4.709,-0.34,0.5529999999999999,0.57
K00663.02,CONFIRMED,Kepler-205 c,20.30652862,715.4,389.0,2,1.58,4121.0,4.709,-0.34,0.5529999999999999,0.57
K03554.01,CANDIDATE,,394.67816267,253376.0,235.0,1,52.16,5780.0,4.505,-0.54,0.83,0.8029999999999999
K00853.01,CONFIRMED,Kepler-242 b,8.20396958,1024.4,742.0,2,3.01,5015.0,4.499,0.1,0.826,0.785
K00853.02,CONFIRMED,Kepler-242 c,14.49645186,647.5,613.0,2,3.01,5015.0,4.499,0.1,0.826,0.785
K04054.01,CANDIDATE,,169.135056,640.7,273.0,1,2.21,5171.0,4.545,0.0,0.8009999999999999,0.82
K02408.01,CONFIRMED,Kepler-1227 b,94.289223,505.4,369.0,1,2.11,5632.0,4.537,0.21,0.904,1.026
K03534.01,FALSE POSITIVE,,29.911334059,354377.0,471.0,1,47.83,5303.0,4.632,-0.4,0.7040000000000001,0.785
K02757.01,CANDIDATE,,234.635652,868.5,267.0,1,2.56,5422.0,4.481,0.0,0.885,0.867
K00854.01,CONFIRMED,Kepler-705 b,56.0560754,1626.0,233.0,1,1.94,3593.0,4.757,0.26,0.491,0.503
K02828.01,CONFIRMED,Kepler-1359 b,59.49690089999999,1262.1,369.0,2,2.92,4817.0,4.499,0.42,0.833,0.8
K02828.02,CANDIDATE,,505.462916,1724.0,181.0,2,3.46,4817.0,4.499,0.42,0.833,0.8
K06707.01,CANDIDATE,,43.535891,576.6,444.0,2,1.86,5481.0,4.592,-0.22,0.778,0.871
K06707.02,FALSE POSITIVE,,24.722240300000003,290.1,536.0,2,1.31,5481.0,4.592,-0.22,0.778,0.871
K06708.01,FALSE POSITIVE,,1.39797542,43.2,1316.0,1,0.49,5074.0,4.5360000000000005,-0.22,0.7609999999999999,0.725
K02976.01,CANDIDATE,,21.61313362,818.1,503.0,1,1.94,5267.0,4.681,-0.76,0.632,0.701
K01246.01,CANDIDATE,,19.03723442,401.3,1051.0,1,5.74,5248.0,3.523,-0.58,2.892,1.0170000000000001
K06709.01,FALSE POSITIVE,,2.2127498,22.7,1801.0,1,0.68,6195.0,4.106,-0.58,1.405,0.92
K00664.01,CONFIRMED,Kepler-206 c,13.13747785,212.8,825.0,3,1.85,5762.0,4.314,0.06,1.143,0.982
K00664.02,CONFIRMED,Kepler-206 b,7.78199862,106.9,983.0,3,1.32,5762.0,4.314,0.06,1.143,0.982
K00664.03,CONFIRMED,Kepler-206 d,23.4433748,85.0,681.0,3,1.29,5762.0,4.314,0.06,1.143,0.982
K00176.01,CONFIRMED,Kepler-483 b,30.22910274,443.4,755.0,1,3.49,6325.0,4.188,0.16,1.518,1.296
K07778.01,FALSE POSITIVE,,0.56678228,146.8,1661.0,1,0.88,4796.0,4.56,0.04,0.7490000000000001,0.742
K05284.01,CANDIDATE,,389.316341,2599.8,245.0,1,27.61,5731.0,4.44,-0.1,0.958,0.9209999999999999
K06710.01,FALSE POSITIVE,,0.776976021,21245.0,2083.0,1,48.15,5999.0,4.423,0.02,1.042,1.046
K03138.01,CONFIRMED,Kepler-1649 b,8.68910764,1679.0,211.0,2,0.49,2703.0,5.274,0.0,0.11800000000000001,0.096
K03138.02,FALSE POSITIVE,,19.5352551,1732.0,161.0,2,0.53,2703.0,5.274,0.0,0.11800000000000001,0.096
K07779.01,FALSE POSITIVE,,1.71024931,98.6,1766.0,1,1.2,6418.0,4.395,0.07,1.171,1.2409999999999999
K06711.01,FALSE POSITIVE,,4.320693299999999,147.9,1205.0,1,1.66,6225.0,4.45,-0.12,1.031,1.091
K06712.01,FALSE POSITIVE,,16.486796364,48942.8,1053.0,1,46.92,6020.0,3.86,-0.24,2.097,1.162
K01241.01,CONFIRMED,Kepler-56 c,21.4054422,409.3,1087.0,2,11.64,4838.0,3.299,0.2,4.361000000000001,1.381
K01241.02,CONFIRMED,Kepler-56 b,10.500771199999999,183.4,1378.0,2,5.68,4838.0,3.299,0.2,4.361000000000001,1.381
K06713.01,FALSE POSITIVE,,5.7768734,71.0,1399.0,1,3.13,5473.0,3.7960000000000003,-0.28,2.162,1.065
K06147.01,FALSE POSITIVE,,5.776794344,121544.0,2249.0,1,129.2,7666.0,3.658,0.24,3.6010000000000004,2.153
K06714.01,FALSE POSITIVE,,20.148807707,526949.0,631.0,1,68.52,5547.0,4.447,-0.1,0.9179999999999999,0.862
K08121.01,FALSE POSITIVE,,72.6549842,389.3,699.0,1,34.52,6793.0,3.926,-0.6,1.96,1.181
K07780.01,CANDIDATE,,5.3360574,54.7,1667.0,1,1.52,6742.0,3.925,-0.4,2.032,1.2670000000000001
K00511.01,CONFIRMED,Kepler-173 c,8.00579096,629.7,956.0,2,2.36,6032.0,4.395,-0.78,0.935,0.7929999999999999
K00511.02,CONFIRMED,Kepler-173 b,4.26374378,182.0,1179.0,2,1.28,6032.0,4.395,-0.78,0.935,0.7929999999999999
K06715.01,CANDIDATE,,0.687772143,40368.3,2097.0,1,46.27,5885.0,4.413,-0.52,0.9329999999999999,0.821
K03054.01,FALSE POSITIVE,,0.544962596,247.9,1719.0,1,1.03,5257.0,4.675,-0.7,0.639,0.713
K00094.01,CONFIRMED,Kepler-89 d,22.342964828000003,5612.8,785.0,4,9.99,6181.0,4.234,-0.02,1.331,1.1059999999999999
K00094.02,CONFIRMED,Kepler-89 c,10.423677439,777.3,1012.0,4,3.72,6181.0,4.234,-0.02,1.331,1.1059999999999999
K00094.03,CONFIRMED,Kepler-89 e,54.31996151,1975.0,584.0,4,6.07,6181.0,4.234,-0.02,1.331,1.1059999999999999
K00094.04,CONFIRMED,Kepler-89 b,3.7431667330000002,126.3,1423.0,4,1.5,6181.0,4.234,-0.02,1.331,1.1059999999999999
K01231.01,FALSE POSITIVE,,22.34293693,2691.1,399.0,2,2.92,4260.0,4.663,-0.44,0.58,0.565
K01231.02,FALSE POSITIVE,,10.42360821,878.3,515.0,2,1.67,4260.0,4.663,-0.44,0.58,0.565
K04163.01,FALSE POSITIVE,,94.44685600000001,436.4,611.0,1,7.13,5780.0,3.7289999999999996,-0.36,2.478,1.2009999999999998
K06716.01,FALSE POSITIVE,,0.8436512740000001,305452.0,1553.0,1,39.98,5220.0,4.578,-0.64,0.695,0.665
K06717.01,FALSE POSITIVE,,1.142946648,412554.0,1293.0,1,43.5,5058.0,4.651,-0.98,0.608,0.603
K02840.01,CANDIDATE,,3.67936863,85.9,1112.0,2,0.92,5676.0,4.474,-0.48,0.848,0.7809999999999999
K02840.02,CANDIDATE,,7.446463499999999,78.0,879.0,2,0.77,5676.0,4.474,-0.48,0.848,0.7809999999999999
K01826.01,CONFIRMED,Kepler-965 b,134.2520474,832.1,393.0,1,3.43,5818.0,4.276,0.02,1.2,0.991
K01620.01,FALSE POSITIVE,,0.959853772,55.8,2468.0,1,1.3,6061.0,4.025,-0.22,1.653,1.056
K04743.01,CANDIDATE,,49.538726399999994,740.6,436.0,1,20.52,5683.0,4.605,-0.52,0.747,0.835
K06718.01,FALSE POSITIVE,,7.217010987,78713.8,1096.0,1,89.71,6047.0,4.246,-0.32,1.2109999999999999,0.943
K07781.01,FALSE POSITIVE,,0.7158023090000001,2208.6,1656.0,1,25.52,5239.0,4.6,-0.14,0.757,0.841
K01230.01,CANDIDATE,,165.73986100000002,7343.4,692.0,1,57.54,5019.0,2.99,-0.22,6.836,1.663
K03705.01,FALSE POSITIVE,,2.080431782,894203.0,2719.0,1,345.7,8344.0,4.04,-0.26,2.115,1.79
K03701.01,FALSE POSITIVE,,2.08043378,6861.2,1629.0,1,510.48,6377.0,4.399,-0.1,1.119,1.147
K01690.01,FALSE POSITIVE,,1.5060196330000002,136.9,1628.0,1,1.08,6065.0,4.454,-0.7,0.8959999999999999,0.833
K00372.01,CONFIRMED,Kepler-539 b,125.6291479,7841.6,388.0,1,10.02,5819.0,4.334,-0.02,1.111,0.972
K06719.01,FALSE POSITIVE,,1.75251585,125.9,1447.0,1,1.02,5952.0,4.553999999999999,-0.36,0.8440000000000001,0.932
K06720.01,FALSE POSITIVE,,1.7524501630000002,55.5,1552.0,1,0.79,5779.0,4.364,-0.38,0.99,0.8270000000000001
K03284.01,CONFIRMED,Kepler-438 b,35.2330694,352.8,288.0,1,0.97,3749.0,4.743,0.16,0.524,0.5539999999999999
K02451.01,FALSE POSITIVE,,13.37499553,458.1,703.0,1,2.01,5263.0,4.404,0.18,0.961,0.852
K00560.01,CONFIRMED,Kepler-600 b,23.67513153,980.4,528.0,1,2.76,5309.0,4.588,-0.08,0.7809999999999999,0.8690000000000001
K03152.01,FALSE POSITIVE,,28.162612575,37749.6,470.0,1,23.52,4936.0,4.54,-0.08,0.7609999999999999,0.7340000000000001
K01790.01,CONFIRMED,Kepler-952 b,130.3543929,5128.7,369.0,1,7.7,5970.0,4.463,0.1,1.015,1.089
K08122.01,CANDIDATE,,54.753883835,442.3,521.0,1,2.21,6242.0,4.442,-0.1,1.047,1.104
K02455.01,FALSE POSITIVE,,4.74254518,305.7,1118.0,1,1.77,6046.0,4.478,0.07,1.0070000000000001,1.111
K03815.01,CANDIDATE,,4.742552099999999,3583.0,1159.0,1,7.27,6161.0,4.454,0.07,1.053,1.15
K00416.01,CONFIRMED,Kepler-152 b,18.20795835,1596.9,551.0,4,3.08,5176.0,4.612,-0.18,0.738,0.826
K00416.02,CONFIRMED,Kepler-152 c,88.25537290000001,1132.2,326.0,4,2.96,5176.0,4.612,-0.18,0.738,0.826
K00416.03,CANDIDATE,,9.74765878,102.0,679.0,4,0.78,5176.0,4.612,-0.18,0.738,0.826
K05287.01,CANDIDATE,,3.98916186,318.0,3293.0,1,28.1,4998.0,2.524,0.07,16.187,3.1919999999999997
K05288.01,CANDIDATE,,29.5632952,532.8,527.0,1,1.9,5595.0,4.562,-0.12,0.828,0.9129999999999999
K03818.01,FALSE POSITIVE,,1.908525084,218.9,3191.0,1,3.74,9174.0,4.013,0.07,2.471,2.294
K02445.01,CANDIDATE,,47.365932799999996,757.0,481.0,1,11.97,5708.0,4.482,-0.16,0.902,0.902
K08123.01,FALSE POSITIVE,,379.42818,403.9,252.0,1,1.89,5947.0,4.487,-0.12,0.945,1.0
K03824.01,FALSE POSITIVE,,0.9163266990000001,96384.0,1917.0,1,50.7,6046.0,4.486000000000001,-0.08,0.972,1.053
K07782.01,FALSE POSITIVE,,0.5668136770000001,61.2,2269.0,1,0.77,6106.0,4.487,-0.16,0.966,1.043
K04749.01,CANDIDATE,,1.97650073,112.5,1394.0,1,0.97,5792.0,4.513999999999999,0.04,0.9229999999999999,1.015
K04504.01,CANDIDATE,,4.13029832,325.3,995.0,2,1.44,5490.0,4.5569999999999995,-0.16,0.81,0.8640000000000001
K04504.02,CANDIDATE,,8.119343,350.4,794.0,2,1.5,5490.0,4.5569999999999995,-0.16,0.81,0.8640000000000001
K00041.01,CONFIRMED,Kepler-100 c,12.81590421,220.5,939.0,3,2.26,5788.0,4.122,0.1,1.474,1.05
K00041.02,CONFIRMED,Kepler-100 b,6.88707073,68.7,1155.0,3,1.3,5788.0,4.122,0.1,1.474,1.05
K00041.03,CONFIRMED,Kepler-100 d,35.333193200000004,99.7,670.0,3,1.55,5788.0,4.122,0.1,1.474,1.05
K06721.01,FALSE POSITIVE,,8.27923132,164.9,815.0,1,1.08,5631.0,4.5569999999999995,-0.06,0.847,0.946
K08124.01,FALSE POSITIVE,,103.039788,1370.0,210.0,1,2.05,3749.0,4.6739999999999995,0.56,0.581,0.5820000000000001
K06722.01,FALSE POSITIVE,,2.212877035,376200.0,1507.0,1,69.18,6153.0,4.405,-0.46,1.0,0.927
K00855.01,CONFIRMED,Kepler-706 b,41.408316686,22838.9,453.0,1,11.38,5522.0,4.586,-0.46,0.747,0.7859999999999999
K06723.01,FALSE POSITIVE,,0.845097627,86.5,1584.0,1,0.78,5252.0,4.593,0.07,0.7829999999999999,0.8959999999999999
K04574.01,FALSE POSITIVE,,17.445393499999998,501.7,770.0,1,32.01,6260.0,4.433,-0.08,1.063,1.1179999999999999
K06724.01,FALSE POSITIVE,,17.445640466,334158.0,682.0,1,63.46,5759.0,4.481,0.02,0.945,0.9840000000000001
K04882.01,FALSE POSITIVE,,17.4453133,327.7,1066.0,1,5.38,4927.0,3.417,-0.24,3.04,0.8809999999999999
K04549.01,CANDIDATE,,2.0481582,183.3,1346.0,1,1.16,5799.0,4.548,-0.16,0.86,0.955
K06725.01,FALSE POSITIVE,,14.313157390999999,21566.9,1144.0,1,34.98,5750.0,3.7030000000000003,-0.7,2.379,1.041
K03117.01,CANDIDATE,,6.06664931,65.3,915.0,1,0.87,5569.0,4.521,0.1,0.892,0.963
K04483.01,FALSE POSITIVE,,1.71028117,111.6,1454.0,1,0.91,5910.0,4.55,-0.28,0.855,0.945
K02568.01,FALSE POSITIVE,,1.71030803,216.0,1449.0,1,1.32,5790.0,4.5280000000000005,-0.02,0.9,0.998
K02653.01,FALSE POSITIVE,,1.710279417,228.8,1524.0,1,1.57,5834.0,4.4719999999999995,0.36,1.023,1.1320000000000001
K05293.01,FALSE POSITIVE,,1.710299164,157266.0,1638.0,1,57.97,6082.0,4.385,-0.48,1.006,0.8959999999999999
K03479.01,FALSE POSITIVE,,75.13194883,122372.0,359.0,2,26.21,5365.0,4.586,-0.46,0.7290000000000001,0.747
K03479.02,FALSE POSITIVE,,1.71029474,158.9,1267.0,2,1.04,5365.0,4.586,-0.46,0.7290000000000001,0.747
K02197.01,FALSE POSITIVE,,1.710316235,409.4,1647.0,1,23.38,6147.0,4.435,0.21,1.0959999999999999,1.193
K04277.01,FALSE POSITIVE,,1.7103198119999998,43.6,1426.0,1,0.56,5774.0,4.524,-0.46,0.825,0.831
K02093.01,CANDIDATE,,6.78341325,501.2,2628.0,3,20.75,5096.0,2.435,-1.52,8.769,0.763
