Minimum,Maximum,Mean,Std,IQR,Skew,Kurtosis,Q1,Q2,Slope,Amplitude,MAD,Residual Bright Faint Ratio,Median,Period,Time of Transit Epoch,First Transit Time (BJD),Impact Parameter,Duration,Transit Depth,r/R,Fitted Stellar Density,Planet Radius,Semi-major Axis,Inclination,Teq,Insolation Flux,a/R,Limb Darkening Coeff1,Limb Darkening Coeff2,Limb Darkening Coeff3,Limb Darkening Coeff4,Teff,log(g),Metallicity,Stellar Radius,Stellar Mass,Max single event sigma,Max Multievent sigma,Transit Model SNR,KOI count,Transit Number,TCE Planet Number,KOI Name
-41.32081985473633,16.88882064819336,-0.025521498173475266,2.0483694076538086,1.2391250133514404,-7.644903182983398,89.14902688662545,-0.5389699935913086,0.0,1.9230386593601287e-07,29.104820251464844,0.6202600002288818,5.932857990264893,0.0,13.75207851,143.03241,2454976.032,0.836,2.8831,1215.6,0.037000000000000005,1.1187200000000002,2.81,0.102,87.86,556.0,22.57,22.4,0.619,0.114,0.0,0.0,4802.0,4.6160000000000005,-0.1,0.6990000000000001,0.738,6.722,31.186,36.8,1,98,1,
-4.631680011749268,12.196450233459473,0.01684788055717945,0.9041205644607544,0.8890550136566162,0.4216086268424988,3.092182092518483,-0.44614000618457794,0.0,1.5165233358654954e-07,8.41406536102295,0.4448699951171875,0.5194340944290161,0.0,38.47674409,150.5742128,2454983.574,0.458,5.10744,173168.0,0.392,5.52944,33.8,0.201,89.65,463.0,10.85,75.638,0.477,0.217,0.0,0.0,5294.0,4.507,-0.34,0.79,0.733,1218.433,4760.222,3487.8,1,36,1,K01013.01
-4.631680011749268,12.196450233459473,0.01684788055717945,0.9041205644607544,0.8890550136566162,0.4216086268424988,3.092182092518483,-0.44614000618457794,0.0,1.5165233358654954e-07,8.41406536102295,0.4448699951171875,0.5194340944290161,0.0,431.5173400000001,391.69732,2455224.697,0.718,16.42,5332.7,0.07200000000000001,0.41374,10.28,1.2,89.74,287.0,1.6,159.7,0.334,0.302,0.0,0.0,6221.0,4.294,0.2,1.3119999999999998,1.24,105.046,121.433,206.2,1,3,1,K01684.01
-4.631680011749268,12.196450233459473,0.01684788055717945,0.9041205644607544,0.8890550136566162,0.4216086268424988,3.092182092518483,-0.44614000618457794,0.0,1.5165233358654954e-07,8.41406536102295,0.4448699951171875,0.5194340944290161,0.0,10.643110689,140.16917980000002,2454973.169,1.179,88.1118,316.3,0.197,0.00029,31.72,0.093,11.12,1038.0,274.67,1.202,0.335,0.295,0.0,0.0,5930.0,4.084,-0.28,1.473,0.96,4.487,10.390999999999998,153.7,1,134,1,K06655.01
-4.631680011749268,12.196450233459473,0.01684788055717945,0.9041205644607544,0.8890550136566162,0.4216086268424988,3.092182092518483,-0.44614000618457794,0.0,1.5165233358654954e-07,8.41406536102295,0.4448699951171875,0.5194340944290161,0.0,1.587485742,132.13853799999998,2454965.139,0.259,7.7489,246568.0,0.463,0.10751,41.52,0.026,83.87,1460.0,1070.86,2.428,0.373,0.279,0.0,0.0,5863.0,4.566,-0.36,0.821,0.908,977.766,10472.216,996.8,1,853,1,K06656.01
-41.32081985473633,16.88882064819336,-0.025521498173475266,2.0483694076538086,1.2391250133514404,-7.644903182983398,89.14902688662545,-0.5389699935913086,0.0,1.9230386593601287e-07,29.104820251464844,0.6202600002288818,5.932857990264893,0.0,18.1373788,136.8106,2454969.811,0.945,3.844,310.8,0.021,0.1568,1.41,0.113,86.12,433.0,8.31,13.97,0.622,0.117,0.0,0.0,4257.0,4.648,-0.3,0.602,0.589,4.341,9.949,11.3,1,67,1,
-4.631680011749268,12.196450233459473,0.01684788055717945,0.9041205644607544,0.8890550136566162,0.4216086268424988,3.092182092518483,-0.44614000618457794,0.0,1.5165233358654954e-07,8.41406536102295,0.4448699951171875,0.5194340944290161,0.0,13.98177862,181.975114,2455014.975,0.444,2.958,1018.4,0.029,3.65494,2.09,0.098,89.24,553.0,22.1,33.6,0.586,0.139,0.0,0.0,4859.0,4.615,-0.52,0.6509999999999999,0.636,15.25,86.58,95.6,3,94,1,K08115.01
-41.32081985473633,16.88882064819336,-0.025521498173475266,2.0483694076538086,1.2391250133514404,-7.644903182983398,89.14902688662545,-0.5389699935913086,0.0,1.9230386593601287e-07,29.104820251464844,0.6202600002288818,5.932857990264893,0.0,44.0003975,210.76222,2455043.762,0.032,5.1115,599.6,0.022,2.96155,1.56,0.21,89.97,377.0,4.79,67.17,0.586,0.139,0.0,0.0,4859.0,4.615,-0.52,0.6509999999999999,0.636,8.942,34.157,43.3,3,30,3,
-4.631680011749268,12.196450233459473,0.01684788055717945,0.9041205644607544,0.8890550136566162,0.4216086268424988,3.092182092518483,-0.44614000618457794,0.0,1.5165233358654954e-07,8.41406536102295,0.4448699951171875,0.5194340944290161,0.0,247.354914,364.15832,2455197.1580000003,0.044,8.677,1291.8,0.032,3.5026300000000004,2.29,0.664,89.99,212.0,0.48,224.6,0.586,0.139,0.0,0.0,4859.0,4.615,-0.52,0.6509999999999999,0.636,20.587,41.988,49.0,3,5,2,K03972.01
-4.631680011749268,12.196450233459473,0.01684788055717945,0.9041205644607544,0.8890550136566162,0.4216086268424988,3.092182092518483,-0.44614000618457794,0.0,1.5165233358654954e-07,8.41406536102295,0.4448699951171875,0.5194340944290161,0.0,1.985586627,132.9336782,2454965.934,0.804,2.53163,72584.2,0.299,1.14048,105.22,0.035,82.54,2796.0,14480.75,6.194,0.275,0.312,0.0,0.0,6651.0,3.6,-0.48,3.219,1.503,1261.33,9029.422,1594.1,2,677,1,K06657.01
-4.631680011749268,12.196450233459473,0.01684788055717945,0.9041205644607544,0.8890550136566162,0.4216086268424988,3.092182092518483,-0.44614000618457794,0.0,1.5165233358654954e-07,8.41406536102295,0.4448699951171875,0.5194340944290161,0.0,34.0350605,134.42752,2454967.4280000003,0.474,6.695,727.8,0.025,0.71902,2.76,0.211,89.23,583.0,27.24,35.3,0.359,0.287,0.0,0.0,6063.0,4.47,-0.02,1.001,1.079,7.84,34.104,41.3,2,40,2,K01799.01
-41.32081985473633,16.88882064819336,-0.025521498173475266,2.0483694076538086,1.2391250133514404,-7.644903182983398,89.14902688662545,-0.5389699935913086,0.0,1.9230386593601287e-07,29.104820251464844,0.6202600002288818,5.932857990264893,0.0,16.579028045,146.73309799999996,2454979.733,0.745,7.803,37979.8,0.195,0.24186,49.01,0.13699999999999998,87.19,1062.0,300.36,15.203,0.387,0.271,0.0,0.0,5870.0,3.808,-0.14,2.3,1.239,857.6080000000002,3967.372,813.6,1,84,1,
-41.32081985473633,16.88882064819336,-0.025521498173475266,2.0483694076538086,1.2391250133514404,-7.644903182983398,89.14902688662545,-0.5389699935913086,0.0,1.9230386593601287e-07,29.104820251464844,0.6202600002288818,5.932857990264893,0.0,4.286866229,138.614882,2454971.615,0.757,4.4726,1321.9,0.036000000000000004,0.14938,4.14,0.053,81.72,1217.0,517.66,5.25,0.319,0.302,0.0,0.0,6228.0,4.441,-0.08,1.0490000000000002,1.107,11.961,101.537,167.3,1,316,1,
-4.631680011749268,12.196450233459473,0.01684788055717945,0.9041205644607544,0.8890550136566162,0.4216086268424988,3.092182092518483,-0.44614000618457794,0.0,1.5165233358654954e-07,8.41406536102295,0.4448699951171875,0.5194340944290161,0.0,1.79621807,131.54731999999998,2454964.547,0.72,10.16,47.0,0.006999999999999999,0.01194,1.54,0.034,55.41,2480.0,8937.14,1.268,0.256,0.327,0.0,0.0,7117.0,3.988,-0.14,2.09,1.548,4.325,8.347999999999999,42.0,1,757,1,K03616.01
-4.631680011749268,12.196450233459473,0.01684788055717945,0.9041205644607544,0.8890550136566162,0.4216086268424988,3.092182092518483,-0.44614000618457794,0.0,1.5165233358654954e-07,8.41406536102295,0.4448699951171875,0.5194340944290161,0.0,261.684363,247.3986,2455080.399,0.037000000000000005,3.892,817.0,0.025,40.2795,1.46,0.645,90.0,175.0,0.22,526.3,0.574,0.155,0.0,0.0,4393.0,4.713,-0.96,0.526,0.522,6.7410000000000005,7.565,8.3,1,4,1,K05233.01
-4.631680011749268,12.196450233459473,0.01684788055717945,0.9041205644607544,0.8890550136566162,0.4216086268424988,3.092182092518483,-0.44614000618457794,0.0,1.5165233358654954e-07,8.41406536102295,0.4448699951171875,0.5194340944290161,0.0,2.15292788,132.36514,2454965.365,0.45,3.043,41.4,0.006,0.48329,1.02,0.031,84.74,1841.0,2708.61,4.91,0.322,0.299,0.0,0.0,5851.0,3.969,-0.76,1.555,0.821,4.162,12.061,21.5,1,619,1,K01059.01
-4.631680011749268,12.196450233459473,0.01684788055717945,0.9041205644607544,0.8890550136566162,0.4216086268424988,3.092182092518483,-0.44614000618457794,0.0,1.5165233358654954e-07,8.41406536102295,0.4448699951171875,0.5194340944290161,0.0,1.20608769,132.0861,2454965.086,1.253,2.2272,1660.6,0.3,0.09168,44.46,0.022,49.19,1941.0,3353.78,1.917,0.413,0.26,0.0,0.0,5657.0,4.186,0.24,1.355,1.028,15.485,64.583,66.9,1,57,1,K06658.01
-4.631680011749268,12.196450233459473,0.01684788055717945,0.9041205644607544,0.8890550136566162,0.4216086268424988,3.092182092518483,-0.44614000618457794,0.0,1.5165233358654954e-07,8.41406536102295,0.4448699951171875,0.5194340944290161,0.0,0.65244373,132.05504,2454965.055,0.133,1.471,610.7,0.023,1.88559,2.17,0.014,87.81,1969.0,3546.43,3.488,0.386,0.271,0.0,0.0,5638.0,4.488,-0.18,0.883,0.875,3.967,24.322,41.8,2,988,1,K00846.01
-41.32081985473633,16.88882064819336,-0.025521498173475266,2.0483694076538086,1.2391250133514404,-7.644903182983398,89.14902688662545,-0.5389699935913086,0.0,1.9230386593601287e-07,29.104820251464844,0.6202600002288818,5.932857990264893,0.0,1.44445234,132.80685,2454965.807,0.162,0.9753,200.7,0.013,13.178770000000002,2.03,0.025,89.18,1800.0,2479.44,11.33,0.519,0.192,0.0,0.0,5305.0,4.088,0.24,1.449,0.939,4.76,20.75,20.9,1,925,1,
-41.32081985473633,16.88882064819336,-0.025521498173475266,2.0483694076538086,1.2391250133514404,-7.644903182983398,89.14902688662545,-0.5389699935913086,0.0,1.9230386593601287e-07,29.104820251464844,0.6202600002288818,5.932857990264893,0.0,4.09513876,131.67784,2454964.6780000003,0.97,2.462,181.7,0.017,0.07213,1.75,0.051,75.96,1122.0,374.3,4.0,0.41,0.26,0.0,0.0,5858.0,4.495,0.1,0.963,1.056,4.104,9.746,11.6,1,320,1,
-41.32081985473633,16.88882064819336,-0.025521498173475266,2.0483694076538086,1.2391250133514404,-7.644903182983398,89.14902688662545,-0.5389699935913086,0.0,1.9230386593601287e-07,29.104820251464844,0.6202600002288818,5.932857990264893,0.0,12.75934489,170.32152,2455003.322,0.657,3.5889,882.1,0.029,1.15662,2.58,0.099,88.25,633.0,37.95,21.51,0.5820000000000001,0.145,0.0,0.0,4963.0,4.501,0.16,0.826,0.789,8.056000000000001,50.404,70.4,4,102,1,
-41.32081985473633,16.88882064819336,-0.025521498173475266,2.0483694076538086,1.2391250133514404,-7.644903182983398,89.14902688662545,-0.5389699935913086,0.0,1.9230386593601287e-07,29.104820251464844,0.6202600002288818,5.932857990264893,0.0,5.4331329020000005,138.36643999999998,2454971.366,0.72,2.4012,328.2,0.018000000000000002,1.24273,1.61,0.056,86.69,841.0,118.56,12.47,0.5820000000000001,0.145,0.0,0.0,4963.0,4.501,0.16,0.826,0.789,4.789,23.608,33.1,4,232,3,
-41.32081985473633,16.88882064819336,-0.025521498173475266,2.0483694076538086,1.2391250133514404,-7.644903182983398,89.14902688662545,-0.5389699935913086,0.0,1.9230386593601287e-07,29.104820251464844,0.6202600002288818,5.932857990264893,0.0,25.75274977,136.43851,2454969.439,0.516,2.7678,738.9,0.025,7.12817,2.27,0.158,89.53,501.0,14.88,63.0,0.5820000000000001,0.145,0.0,0.0,4963.0,4.501,0.16,0.826,0.789,6.6629999999999985,28.693,36.7,4,49,2,
-4.631680011749268,12.196450233459473,0.01684788055717945,0.9041205644607544,0.8890550136566162,0.4216086268424988,3.092182092518483,-0.44614000618457794,0.0,1.5165233358654954e-07,8.41406536102295,0.4448699951171875,0.5194340944290161,0.0,51.1658019,172.30921,2455005.309,0.8170000000000001,4.637,259.2,0.017,0.96255,1.51,0.249,89.08,398.0,5.96,51.1,0.5820000000000001,0.145,0.0,0.0,4963.0,4.501,0.16,0.826,0.789,4.263,10.171,12.2,4,26,4,K00305.01
-4.631680011749268,12.196450233459473,0.01684788055717945,0.9041205644607544,0.8890550136566162,0.4216086268424988,3.092182092518483,-0.44614000618457794,0.0,1.5165233358654954e-07,8.41406536102295,0.4448699951171875,0.5194340944290161,0.0,20.2594232,141.4275,2454974.4280000003,0.7070000000000001,19.27,82.6,0.009000000000000001,0.009170000000000001,1.23,0.154,83.04,837.0,116.05,5.84,0.29100000000000004,0.311,0.0,0.0,6602.0,4.301,-0.24,1.269,1.178,4.17,9.87,23.7,1,69,1,K06659.01
-4.631680011749268,12.196450233459473,0.01684788055717945,0.9041205644607544,0.8890550136566162,0.4216086268424988,3.092182092518483,-0.44614000618457794,0.0,1.5165233358654954e-07,8.41406536102295,0.4448699951171875,0.5194340944290161,0.0,469.52303,381.4073,2455214.407,0.733,5.487,355.7,0.019,8.4705,2.1,1.221,89.91,252.0,0.95,462.0,0.319,0.302,0.0,0.0,6197.0,4.449,-0.08,1.035,1.096,6.2010000000000005,7.907,10.5,1,3,1,K03649.01
-4.631680011749268,12.196450233459473,0.01684788055717945,0.9041205644607544,0.8890550136566162,0.4216086268424988,3.092182092518483,-0.44614000618457794,0.0,1.5165233358654954e-07,8.41406536102295,0.4448699951171875,0.5194340944290161,0.0,4.618309224,135.85023,2454968.85,1.247,3.6752,1191.0,0.28600000000000003,0.03078,25.43,0.052000000000000005,67.53,947.0,190.56,3.26,0.453,0.233,0.0,0.0,5452.0,4.572,-0.04,0.815,0.91,8.602,54.201,68.5,1,288,1,K01045.01
-4.631680011749268,12.196450233459473,0.01684788055717945,0.9041205644607544,0.8890550136566162,0.4216086268424988,3.092182092518483,-0.44614000618457794,0.0,1.5165233358654954e-07,8.41406536102295,0.4448699951171875,0.5194340944290161,0.0,2.38793696,133.22902,2454966.2290000003,1.193,17.302,114.3,0.202,0.0058200000000000005,25.56,0.037000000000000005,8.54,1674.0,1860.02,1.206,0.269,0.318,0.0,0.0,6769.0,4.379,-0.3,1.161,1.188,3.652,8.539,41.7,1,562,1,K01057.01
-4.631680011749268,12.196450233459473,0.01684788055717945,0.9041205644607544,0.8890550136566162,0.4216086268424988,3.092182092518483,-0.44614000618457794,0.0,1.5165233358654954e-07,8.41406536102295,0.4448699951171875,0.5194340944290161,0.0,2.244600029,133.46528999999998,2454966.465,1.185,1.9204,8611.0,0.314,0.5312399999999999,27.47,0.03,76.86,1190.0,475.37,5.21,0.477,0.217,0.0,0.0,5256.0,4.502,-0.26,0.802,0.745,18.428,183.299,42.6,1,596,1,K05236.01
-4.631680011749268,12.196450233459473,0.01684788055717945,0.9041205644607544,0.8890550136566162,0.4216086268424988,3.092182092518483,-0.44614000618457794,0.0,1.5165233358654954e-07,8.41406536102295,0.4448699951171875,0.5194340944290161,0.0,17.58751692,176.077382,2455009.077,0.106,4.3773,1377.8,0.033,1.92199,4.03,0.128,89.81,706.0,58.6,31.56,0.469,0.224,0.0,0.0,5433.0,4.302,0.16,1.107,0.8959999999999999,16.298,100.842,109.4,2,76,1,K07761.01
-41.32081985473633,16.88882064819336,-0.025521498173475266,2.0483694076538086,1.2391250133514404,-7.644903182983398,89.14902688662545,-0.5389699935913086,0.0,1.9230386593601287e-07,29.104820251464844,0.6202600002288818,5.932857990264893,0.0,0.77957913,131.7173,2454964.717,0.183,2.457,70.4,0.008,0.47355,0.71,0.016,85.77,1819.0,2585.39,2.48,0.393,0.268,0.0,0.0,5699.0,4.553,-0.1,0.853,0.95,3.452,8.805,11.1,1,1679,1,
-4.631680011749268,12.196450233459473,0.01684788055717945,0.9041205644607544,0.8890550136566162,0.4216086268424988,3.092182092518483,-0.44614000618457794,0.0,1.5165233358654954e-07,8.41406536102295,0.4448699951171875,0.5194340944290161,0.0,0.779609509,131.67843,2454964.6780000003,0.6759999999999999,4.013,88.5,0.009000000000000001,0.08144999999999998,1.07,0.017,60.63,2097.0,4557.44,1.378,0.35100000000000003,0.289,0.0,0.0,5899.0,4.37,-0.08,1.07,0.979,3.733,12.691,21.0,1,1467,1,K00306.01
-41.32081985473633,16.88882064819336,-0.025521498173475266,2.0483694076538086,1.2391250133514404,-7.644903182983398,89.14902688662545,-0.5389699935913086,0.0,1.9230386593601287e-07,29.104820251464844,0.6202600002288818,5.932857990264893,0.0,0.7796158740000001,131.68006,2454964.68,0.6990000000000001,3.932,81.5,0.009000000000000001,0.08118,0.83,0.016,59.47,1847.0,2735.51,1.3769999999999998,0.393,0.268,0.0,0.0,5764.0,4.548,-0.12,0.863,0.959,3.031,14.566,22.0,1,864,1,
-4.631680011749268,12.196450233459473,0.01684788055717945,0.9041205644607544,0.8890550136566162,0.4216086268424988,3.092182092518483,-0.44614000618457794,0.0,1.5165233358654954e-07,8.41406536102295,0.4448699951171875,0.5194340944290161,0.0,106.17593813,234.6409876,2455067.641,0.718,10.4168,164738.0,0.441,1.54326,54.91,0.416,89.58,441.0,8.94,97.247,0.324,0.298,0.0,0.0,6038.0,4.254,-0.56,1.141,0.852,2513.578,4857.786,7056.8,1,13,1,K06662.01
-41.32081985473633,16.88882064819336,-0.025521498173475266,2.0483694076538086,1.2391250133514404,-7.644903182983398,89.14902688662545,-0.5389699935913086,0.0,1.9230386593601287e-07,29.104820251464844,0.6202600002288818,5.932857990264893,0.0,31.56904354,158.29983,2454991.3,0.985,2.6364,4229.4,0.103,1.77026,11.18,0.188,88.76,575.0,25.83,45.3,0.393,0.268,0.0,0.0,5654.0,4.387,-0.1,0.998,0.8859999999999999,26.185,113.604,113.6,1,42,1,
-41.32081985473633,16.88882064819336,-0.025521498173475266,2.0483694076538086,1.2391250133514404,-7.644903182983398,89.14902688662545,-0.5389699935913086,0.0,1.9230386593601287e-07,29.104820251464844,0.6202600002288818,5.932857990264893,0.0,0.77544539,132.072938,2454965.0730000003,1.272,1.8764,6791.4,0.376,0.29502,35.53,0.016,52.88,1883.0,2974.07,2.109,0.386,0.271,0.0,0.0,5861.0,4.546,-0.2,0.865,0.957,69.533,681.1060000000001,205.1,1,1463,1,
-41.32081985473633,16.88882064819336,-0.025521498173475266,2.0483694076538086,1.2391250133514404,-7.644903182983398,89.14902688662545,-0.5389699935913086,0.0,1.9230386593601287e-07,29.104820251464844,0.6202600002288818,5.932857990264893,0.0,92.26374200000001,146.4247,2454979.425,0.273,8.605,296.9,0.016,1.14445,2.22,0.42,89.81,469.0,11.42,80.16,0.366,0.284,0.0,0.0,6084.0,4.287,0.14,1.283,1.167,4.273,10.347,12.2,1,15,1,
-41.32081985473633,16.88882064819336,-0.025521498173475266,2.0483694076538086,1.2391250133514404,-7.644903182983398,89.14902688662545,-0.5389699935913086,0.0,1.9230386593601287e-07,29.104820251464844,0.6202600002288818,5.932857990264893,0.0,1.4951513,132.66025,2454965.66,0.974,3.43,52.0,0.009000000000000001,0.01941,1.44,0.026,42.38,1870.0,2880.38,1.319,0.405,0.264,0.0,0.0,5635.0,4.117,0.14,1.452,1.008,3.565,11.614,14.2,1,898,1,
-4.631680011749268,12.196450233459473,0.01684788055717945,0.9041205644607544,0.8890550136566162,0.4216086268424988,3.092182092518483,-0.44614000618457794,0.0,1.5165233358654954e-07,8.41406536102295,0.4448699951171875,0.5194340944290161,0.0,245.4382021,361.302835,2455194.3030000003,1.001,14.502,11311.6,0.177,0.1611,19.17,0.731,89.28,289.0,1.66,80.05,0.393,0.268,0.0,0.0,5637.0,4.383,-0.14,0.99,0.866,271.04,571.747,844.7,1,6,1,K02098.02
-41.32081985473633,16.88882064819336,-0.025521498173475266,2.0483694076538086,1.2391250133514404,-7.644903182983398,89.14902688662545,-0.5389699935913086,0.0,1.9230386593601287e-07,29.104820251464844,0.6202600002288818,5.932857990264893,0.0,84.68775239999998,150.57084,2454983.571,0.017,10.0248,347.7,0.017,0.74607,3.37,0.417,89.99,611.0,32.96,65.64,0.273,0.318,0.0,0.0,6688.0,4.062,-0.2,1.79,1.3530000000000002,32.524,71.267,95.1,2,18,1,
-4.631680011749268,12.196450233459473,0.01684788055717945,0.9041205644607544,0.8890550136566162,0.4216086268424988,3.092182092518483,-0.44614000618457794,0.0,1.5165233358654954e-07,8.41406536102295,0.4448699951171875,0.5194340944290161,0.0,170.8658492,299.660385,2455132.66,0.684,16.9895,29840.8,0.16899999999999998,0.25032,24.4,0.616,89.46,387.0,5.33,72.831,0.353,0.29,0.0,0.0,5989.0,4.221,0.0,1.324,1.063,454.153,938.021,897.0,1,8,1,K04087.01
-4.631680011749268,12.196450233459473,0.01684788055717945,0.9041205644607544,0.8890550136566162,0.4216086268424988,3.092182092518483,-0.44614000618457794,0.0,1.5165233358654954e-07,8.41406536102295,0.4448699951171875,0.5194340944290161,0.0,0.8616433309999999,131.80744,2454964.807,0.994,2.4318,232.5,0.025,0.04521,1.88,0.016,34.79,1613.0,1599.85,1.211,0.335,0.306,0.0,0.0,5506.0,4.596,-0.9,0.688,0.682,4.524,24.423,41.7,1,1555,1,K06663.01
-4.631680011749268,12.196450233459473,0.01684788055717945,0.9041205644607544,0.8890550136566162,0.4216086268424988,3.092182092518483,-0.44614000618457794,0.0,1.5165233358654954e-07,8.41406536102295,0.4448699951171875,0.5194340944290161,0.0,37.3228722,152.83532,2454985.835,0.608,7.2146,307.5,0.017,0.45356,35.34,0.334,88.92,1654.0,1769.88,32.2,0.555,0.174,0.0,0.0,4907.0,2.41,0.21,19.53,3.573,8.274,32.05,42.6,1,39,1,K06664.01
-4.631680011749268,12.196450233459473,0.01684788055717945,0.9041205644607544,0.8890550136566162,0.4216086268424988,3.092182092518483,-0.44614000618457794,0.0,1.5165233358654954e-07,8.41406536102295,0.4448699951171875,0.5194340944290161,0.0,1.489442254,132.0042975,2454965.004,0.455,5.51392,417901.0,0.653,0.34728000000000003,115.45,0.028,82.4,2328.0,6938.66,3.4410000000000003,0.256,0.326,0.0,0.0,6962.0,4.148,-0.24,1.62,1.352,2015.145,19628.61,2309.2,1,904,1,K07763.01
-4.631680011749268,12.196450233459473,0.01684788055717945,0.9041205644607544,0.8890550136566162,0.4216086268424988,3.092182092518483,-0.44614000618457794,0.0,1.5165233358654954e-07,8.41406536102295,0.4448699951171875,0.5194340944290161,0.0,6.33855946,354.85104,2455187.851,0.907,3.4617,721.7,0.029,0.15324000000000002,3.31,0.07,82.42,1034.0,270.47,6.88,0.366,0.284,0.0,0.0,6108.0,4.466,0.07,1.03,1.132,6.539,47.977,57.4,1,174,1,K08117.01
-4.631680011749268,12.196450233459473,0.01684788055717945,0.9041205644607544,0.8890550136566162,0.4216086268424988,3.092182092518483,-0.44614000618457794,0.0,1.5165233358654954e-07,8.41406536102295,0.4448699951171875,0.5194340944290161,0.0,2.897829967,132.6047388,2454965.605,0.7559999999999999,3.17788,163091.0,0.462,1.52441,54.35,0.04,85.06,1454.0,1054.79,8.779,0.303,0.303,0.0,0.0,6318.0,4.3660000000000005,-0.42,1.077,0.98,1489.351,10680.992,1305.8,1,217,1,K03134.01
-4.631680011749268,12.196450233459473,0.01684788055717945,0.9041205644607544,0.8890550136566162,0.4216086268424988,3.092182092518483,-0.44614000618457794,0.0,1.5165233358654954e-07,8.41406536102295,0.4448699951171875,0.5194340944290161,0.0,0.706423768,132.15228000000002,2454965.152,0.71,1.0597,46.1,0.006999999999999999,1.96351,1.16,0.016,79.02,2845.0,15425.08,3.73,0.289,0.31,0.0,0.0,6514.0,4.09,-0.34,1.585,1.127,5.188,9.91,15.9,2,1887,1,K06019.01
-41.32081985473633,16.88882064819336,-0.025521498173475266,2.0483694076538086,1.2391250133514404,-7.644903182983398,89.14902688662545,-0.5389699935913086,0.0,1.9230386593601287e-07,29.104820251464844,0.6202600002288818,5.932857990264893,0.0,0.7064286340000001,132.1461749,2454965.146,0.393,1.7518200000000002,372128.0,0.593,4.33832,47.64,0.014,85.35,1416.0,951.77,4.855,0.7070000000000001,0.055,0.0,0.0,4429.0,4.569,0.42,0.736,0.733,336.026,4041.614,1066.7,1,1887,1,
-41.32081985473633,16.88882064819336,-0.025521498173475266,2.0483694076538086,1.2391250133514404,-7.644903182983398,89.14902688662545,-0.5389699935913086,0.0,1.9230386593601287e-07,29.104820251464844,0.6202600002288818,5.932857990264893,0.0,10.8632531,141.6569,2454974.657,1.187,37.68,188.2,0.2,0.00032,19.93,0.096,19.53,802.0,98.04,1.259,0.35100000000000003,0.289,0.0,0.0,5896.0,4.516,-0.1,0.914,1.0,3.449,13.839,25.4,1,129,1,
-4.631680011749268,12.196450233459473,0.01684788055717945,0.9041205644607544,0.8890550136566162,0.4216086268424988,3.092182092518483,-0.44614000618457794,0.0,1.5165233358654954e-07,8.41406536102295,0.4448699951171875,0.5194340944290161,0.0,2.103239235,132.8681395,2454965.868,0.62,7.08365,314928.0,0.609,0.18873,64.15,0.032,79.9,1470.0,1100.91,3.534,0.345,0.292,0.0,0.0,6074.0,4.466,-0.24,0.965,0.992,1513.816,16876.35,3069.4,1,0,1,K08118.01
-41.32081985473633,16.88882064819336,-0.025521498173475266,2.0483694076538086,1.2391250133514404,-7.644903182983398,89.14902688662545,-0.5389699935913086,0.0,1.9230386593601287e-07,29.104820251464844,0.6202600002288818,5.932857990264893,0.0,2.1032389,132.868177,2454965.868,1.209,6.4774,24852.5,0.4270000000000001,0.05066,36.63,0.031,57.98,1238.0,555.0,2.28,0.434,0.243,0.0,0.0,5546.0,4.587,-0.24,0.7859999999999999,0.88,506.17,4399.166,625.1,1,643,1,
-41.32081985473633,16.88882064819336,-0.025521498173475266,2.0483694076538086,1.2391250133514404,-7.644903182983398,89.14902688662545,-0.5389699935913086,0.0,1.9230386593601287e-07,29.104820251464844,0.6202600002288818,5.932857990264893,0.0,1.46842648,132.165432,2454965.165,0.633,6.6666,150998.0,0.385,0.10523,40.3,0.024,73.95,1559.0,1402.93,2.289,0.434,0.243,0.0,0.0,5539.0,4.381,-0.22,0.959,0.807,517.221,6156.764,622.8,1,923,1,
-41.32081985473633,16.88882064819336,-0.025521498173475266,2.0483694076538086,1.2391250133514404,-7.644903182983398,89.14902688662545,-0.5389699935913086,0.0,1.9230386593601287e-07,29.104820251464844,0.6202600002288818,5.932857990264893,0.0,4.305917719,132.3501939,2454965.35,0.5489999999999999,5.61993,361389.0,0.631,0.75666,71.49,0.053,86.52,1266.0,607.76,9.052,0.287,0.307,0.0,0.0,6502.0,4.44,-0.4,1.037,1.077,5247.768,39759.39,6104.8,1,622,1,
-4.631680011749268,12.196450233459473,0.01684788055717945,0.9041205644607544,0.8890550136566162,0.4216086268424988,3.092182092518483,-0.44614000618457794,0.0,1.5165233358654954e-07,8.41406536102295,0.4448699951171875,0.5194340944290161,0.0,1.28659726,132.1114,2454965.111,,3.53,,,0.01155,,,,,6865.96,,,,,,,,,,,3.894,10.019,,1,1044,1,K00659.01
-4.631680011749268,12.196450233459473,0.01684788055717945,0.9041205644607544,0.8890550136566162,0.4216086268424988,3.092182092518483,-0.44614000618457794,0.0,1.5165233358654954e-07,8.41406536102295,0.4448699951171875,0.5194340944290161,0.0,24.4851178,137.6248,2454970.625,0.987,4.642,263.8,0.022,0.03911,7.14,0.18600000000000005,84.73,1179.0,456.64,10.74,0.275,0.312,0.0,0.0,6655.0,3.638,-0.58,2.995,1.42,5.724,19.486,10.9,1,55,1,K04553.01
