Minimum,Maximum,Mean,Std,IQR,Skew,Kurtosis,Q1,Q2,Slope,Amplitude,MAD,Residual Bright Faint Ratio,Median,Period,Time of Transit Epoch,First Transit Time (BJD),Impact Parameter,Duration,Transit Depth,r/R,Fitted Stellar Density,Planet Radius,Semi-major Axis,Inclination,Teq,Insolation Flux,a/R,Limb Darkening Coeff1,Limb Darkening Coeff2,Limb Darkening Coeff3,Limb Darkening Coeff4,Teff,log(g),Metallicity,Stellar Radius,Stellar Mass,Max single event sigma,Max Multievent sigma,Transit Model SNR,KOI count,Transit Number,Time err1,Time err2,Period err1,Period err2,Depth err1,Depth err2,Duration err1,Duration err2,Impact Parameter err1,Impact Parameter err2,r/R err1,r/R err2,a/R err1,a/R err2,Planet Radius err1,Planet Radius err2,Teff err1,Teff err2,log(g) err1,log(g) err2,Metallicity err1,Metallicity err2,Stellar Radius err1,Stellar Radius err2,Stellar Mass err2,Stellar Mass err1,Insolation Flux err1,Insolation Flux err2,Fitted Stellar Density err1,Fitted Stellar Density err2,KOI Name
-8.979909896850586,54.462100982666016,0.005424798000603914,0.9989051222801208,1.1618199944496155,2.488391637802124,125.272375000815,-0.585224986076355,0.0,-4.5778810762496657e-07,31.721004486083984,0.5806999802589417,0.6914843916893005,0.0,1.284991846,132.74087,2454965.741,0.485,2.274,29.1,0.005,0.6612100000000001,1.17,0.024,82.78,2491.0,9065.72,3.86,0.335,0.295,0.0,0.0,6060.0,3.852,-0.3,2.106,1.151,4.178,13.883,15.3,1,1038,0.005,-0.005,7.149e-06,-7.149e-06,2.3,-2.3,0.165,-0.165,0.032,-0.434,0.000192,-0.000293,1.7,-1.7,0.21,-0.41,180.0,-180.0,0.315,-0.105,0.35,-0.25,0.392,-0.7290000000000001,-0.209,0.209,5273.27,-5630.36,0.5939,-0.08817999999999998,
-283.72674560546875,39.70457077026367,-0.2875610589981079,8.367124557495117,1.3712649941444397,-17.85911750793457,389.3297823201211,-0.7284849882125854,0.0,3.861048224684012e-06,161.7156524658203,0.6898300051689148,26.134061813354492,0.0,70.37626987,151.228445,2454984.228,0.944,6.4205,116050.0,0.49,3.43786,40.43,0.314,89.44,373.0,4.59,96.55,0.421,0.252,0.0,0.0,5458.0,4.603,-0.3,0.755,0.845,624.0,1928.346,759.7,1,18,0.0002,-0.0002,1.986e-05,-1.986e-05,183.0,-183.0,0.011,-0.011,0.045,-0.036000000000000004,0.035,-0.025,1.3,-1.3,8.08,-3.22,163.0,-147.0,0.032,-0.128,0.3,-0.3,0.151,-0.06,-0.098,0.08,2.84,-1.1,0.048,-0.06161000000000001,
-97.50450897216797,21.454700469970703,-0.34681159257888794,5.759730815887451,1.3985399901866913,-9.691996574401855,115.03155248495379,-0.7668350040912628,0.0,-3.9872365085915005e-06,59.47960662841797,0.7065799832344055,15.114115715026855,0.0,91.4999978,182.769045,2455015.769,0.736,19.5818,65496.0,0.259,0.10953,21.86,0.371,88.84,335.0,2.98,36.462,0.4970000000000001,0.204,0.0,0.0,5263.0,4.572,-0.14,0.774,0.816,404.7480000000001,1155.907,1018.4,1,13,0.000499,-0.000499,5.537e-05,-5.537e-05,131.0,-131.0,0.03,-0.03,0.002,-0.003,0.000531,-0.000653,0.23,-0.23,3.17,-1.95,158.0,-142.0,0.045,-0.091,0.3,-0.3,0.112,-0.069,-0.078,0.085,1.42,-0.76,0.0006900000000000001,-0.0008,
-11.417679786682129,26.773300170898438,0.0005731598939746618,0.9842630624771118,1.1788749992847443,0.42125415802001953,9.894011529205624,-0.5975250005722046,0.0,-9.022964616237931e-08,19.095489501953125,0.5888199806213379,0.7706114053726196,0.0,7.71467686,133.55635,2454966.556,0.899,4.5871,233.9,0.016,0.07400000000000001,4.65,0.091,81.59,1622.0,1636.72,6.15,0.254,0.33,0.0,0.0,6900.0,3.843,0.0,2.599,1.714,5.112,31.663,33.3,2,180,0.003,-0.003,2.907e-05,-2.907e-05,7.6,-7.6,0.073,-0.073,0.029,-0.662,0.000162,-0.002,2.9,-2.9,0.93,-1.52,184.0,-204.0,0.259,-0.111,0.25,-0.3,0.523,-0.85,-0.316,0.17,987.17,-979.35,0.63679,-0.0302,
-12.954529762268066,63.63840103149414,0.02086007036268711,1.0169167518615723,1.1631999909877777,4.140633583068848,227.37724117694873,-0.5759899914264679,0.0,-5.213815523765423e-08,38.29646682739258,0.5816299915313721,0.6245753169059753,0.0,0.580724809,131.72956000000002,2454964.73,0.292,1.82,64.2,0.006999999999999999,0.80981,0.75,0.014,83.11,2191.0,5418.89,2.435,0.345,0.292,0.0,0.0,5989.0,4.492,-0.2,0.933,0.986,3.76,12.523,16.9,1,2310,0.006999999999999999,-0.006999999999999999,3.829e-06,-3.829e-06,4.4,-4.4,0.212,-0.212,0.193,-0.292,0.000133,-0.00057,0.922,-0.922,0.24,-0.08,161.0,-179.0,0.054000000000000006,-0.202,0.3,-0.3,0.293,-0.098,-0.133,0.121,4985.38,-1574.68,0.9202899999999999,-0.44276,K00191.04
-6.763500213623047,8.317310333251953,0.015139005146920681,0.9666297435760498,1.1638749837875366,0.23703089356422424,1.2596000233139808,-0.5791800022125244,0.0,2.5977250867934453e-08,7.5404052734375,0.5816299915313721,0.7234311699867249,0.0,0.5807250039999999,131.73303,2454964.733,0.13699999999999998,2.071,105.2,0.009000000000000001,0.61852,0.85,0.013,86.48,1939.0,3355.68,2.226,0.442,0.24,0.0,0.0,5471.0,4.53,-0.08,0.841,0.8740000000000001,3.94,15.058,18.0,1,2307,0.004,-0.004,2.536e-06,-2.536e-06,7.1,-7.1,0.119,-0.119,0.328,-0.13699999999999998,0.0004969999999999999,-0.000366,0.151,-0.151,0.19,-0.08,164.0,-147.0,0.057,-0.14300000000000002,0.3,-0.3,0.187,-0.08,-0.091,0.091,2286.97,-891.67,0.04199,-0.24637,
-7.53223991394043,7.119229793548584,0.0011692397529259324,0.9902275204658508,1.1764200031757355,0.06254551559686661,1.3225421347875743,-0.5903800129890442,0.0,1.5580738859204227e-08,7.325735092163086,0.5884799957275391,0.7983846664428711,0.0,9.770448599999998,175.71372,2455008.714,0.09,2.4517,1897.8,0.04,6.22573,2.23,0.071,89.84,460.0,10.59,31.55,0.424,0.289,0.0,0.0,3906.0,4.73,-0.32,0.509,0.508,9.249,46.716,58.0,3,135,0.001,-0.001,1.455e-05,-1.455e-05,36.6,-36.6,0.044,-0.044,0.318,-0.09,0.000867,-0.000474,2.4,-2.4,0.14,-0.2,78.0,-86.0,0.052000000000000005,-0.024,0.15,-0.15,0.032,-0.046,-0.033,0.037000000000000005,2.35,-2.58,0.47968,-1.57608,K06642.01
-7.471620082855225,8.440959930419922,0.005518503487110138,0.9659476280212402,1.1169500052928925,0.1649312824010849,1.5378943145526067,-0.5611349940299988,0.0,-4.0780467016982096e-08,7.956290245056152,0.5580899715423584,0.7115927934646606,0.0,5.169804269,172.63153,2455005.632,0.35100000000000003,2.153,1037.4,0.03,3.97487,1.66,0.047,88.87,569.0,24.75,17.77,0.424,0.289,0.0,0.0,3906.0,4.73,-0.32,0.509,0.508,5.3610000000000015,34.099000000000004,41.4,3,256,0.001,-0.001,9.036e-06,-9.036e-06,27.7,-27.7,0.049,-0.049,0.067,-0.35100000000000003,0.000487,-0.000731,4.6,-4.6,0.11,-0.15,78.0,-86.0,0.052000000000000005,-0.024,0.15,-0.15,0.032,-0.046,-0.033,0.037000000000000005,5.51,-6.02,1.02027,-0.8680700000000001,
-7.679520130157471,7.0809102058410645,0.006567774340510368,0.9318181276321411,1.0070349872112274,0.19571553170681,1.6062482058155583,-0.5103499889373779,0.0,-6.733087622194178e-08,7.380215167999268,0.5031200051307678,0.6236878633499146,0.0,20.09017037,147.97788,2454980.978,0.8859999999999999,4.154,1432.1,0.04,0.38566,2.25,0.115,87.49,362.0,4.05,20.2,0.424,0.289,0.0,0.0,3906.0,4.73,-0.32,0.509,0.508,6.005,29.218000000000004,36.9,3,63,0.003,-0.003,6.63e-05,-6.63e-05,41.4,-41.4,0.154,-0.154,0.014,-0.638,0.002,-0.005,10.1,-10.1,0.14,-0.21,78.0,-86.0,0.052000000000000005,-0.024,0.15,-0.15,0.032,-0.046,-0.033,0.037000000000000005,0.91,-0.98,2.69903,-0.19507,
-7.591440200805664,16.781160354614258,0.005013301037251949,0.9871091246604919,1.1698450148105621,0.3883681297302246,4.536700838423327,-0.5888850092887878,0.0,-1.8032339121114775e-07,12.186300277709961,0.5849999785423279,0.7398467063903809,0.0,1.937029968,134.72107,2454967.721,0.105,1.4727,312.3,0.016,5.31084,0.87,0.024,89.41,802.0,97.94,10.175,0.236,0.417,0.0,0.0,4042.0,4.761,-0.62,0.49,0.505,4.744,35.268,42.8,2,688,0.001,-0.001,2.605e-06,-2.605e-06,8.6,-8.6,0.036000000000000004,-0.036000000000000004,0.34700000000000003,-0.105,0.000482,-0.000278,0.463,-0.463,0.06,-0.06,72.0,-88.0,0.038,-0.035,0.15,-0.15,0.03,-0.037000000000000005,-0.033,0.027000000000000003,20.43,-21.29,0.24149,-2.11483,
-8.824850082397461,10.31132984161377,0.005712707061320543,0.9206143617630005,0.9588399976491928,0.29536229372024536,2.9834805104943767,-0.4877849966287613,0.0,-1.9671956686247297e-07,9.568090438842773,0.4797700047492981,0.5956131219863892,0.0,7.06117322,136.27344,2454969.273,0.845,1.0406,481.7,0.023,10.14331,1.23,0.057,88.38,521.0,17.41,29.9,0.236,0.417,0.0,0.0,4042.0,4.761,-0.62,0.49,0.505,4.908,20.563,27.2,2,172,0.001,-0.001,1.207e-05,-1.207e-05,22.4,-22.4,0.05,-0.05,0.057,-0.569,0.002,-0.003,13.6,-13.6,0.07,-0.1,72.0,-88.0,0.038,-0.035,0.15,-0.15,0.03,-0.037000000000000005,-0.033,0.027000000000000003,3.63,-3.79,50.90187,-7.6665199999999984,
-12.267629623413086,11.147979736328125,0.0003310870670247823,0.9755801558494568,1.183254987001419,0.07661368697881699,2.304810285787097,-0.5950399935245514,0.0,2.4420995299190115e-08,11.707804679870605,0.5918099880218506,0.7976595163345337,0.0,185.83013,295.002,2455128.002,0.037000000000000005,10.14,72.6,0.008,1.53429,1.01,0.636,89.98,370.0,4.42,141.0,0.315,0.303,0.0,0.0,6137.0,4.2860000000000005,-0.24,1.187,0.993,4.131,7.249,8.1,1,7,0.15,-0.15,0.054000000000000006,-0.054000000000000006,11.3,-11.3,5.2,-5.2,0.42,-0.037000000000000005,0.005,-0.000684,70.4,-70.4,0.22,-0.17,165.0,-184.0,0.16,-0.131,0.3,-0.3,0.25,-0.205,-0.115,0.14,2.78,-1.74,28.36181,-1.04511,K06018.01
-69.96546173095703,46.43954086303711,-0.2887575626373291,6.523535251617432,1.7755499556660652,-4.829227447509766,25.434916967583508,-0.13259000331163406,0.5164499878883362,3.200981655253647e-06,58.20249938964844,0.8836000561714172,32.90544509887695,0.5164499878883362,1.72086129,133.0209998,2454966.021,0.725,2.0243,10184.5,0.1,1.02994,13.25,0.029,82.35,1647.0,1743.61,5.443,0.428,0.251,0.0,0.0,5742.0,4.297,0.26,1.215,1.068,108.067,1733.595,1654.9,1,773,3.4e-05,-3.4e-05,7.1e-08,-7.1e-08,8.1,-8.1,0.005,-0.005,0.005,-0.005,0.00022,-0.000223,0.118,-0.118,0.85,-1.05,115.0,-115.0,0.055,-0.045,0.15,-0.15,0.078,-0.096,-0.078,0.07,394.07,-379.62,0.02234,-0.02496,K04817.01
-245.60079956054688,42.08369827270508,-0.6925595998764038,11.735233306884766,2.2034749686717987,-7.421097755432129,79.04980405862248,-0.9518199861049652,0.0,1.3684929216072565e-06,143.84225463867188,1.0693999528884888,17.321245193481445,0.0,9.449438672000001,136.025779,2454969.026,1.243,5.5479,12867.3,0.388,0.11386,60.59,0.09,81.21,1152.0,415.72,8.13,0.289,0.31,0.0,0.0,6558.0,4.167,-0.38,1.431,1.096,512.7719999999998,1991.609,231.4,1,142,0.000593,-0.000593,7.137999999999998e-06,-7.137999999999998e-06,69.3,-69.3,0.032,-0.032,0.112,-0.062,0.104,-0.056,0.328,-0.328,16.26,-14.65,162.0,-194.0,0.209,-0.171,0.25,-0.3,0.384,-0.34600000000000003,-0.129,0.177,321.61,-203.78,0.00459,-0.00334,K02742.01
0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,,0.0,9.44942685,136.026498,2454969.026,0.395,6.40303,488997.0,0.6920000000000001,1.35833,68.38,0.08800000000000001,88.78,813.0,103.29,18.578,0.41,0.26,0.0,0.0,5754.0,4.534,0.07,0.905,1.021,1434.9260000000004,7982.978,1246.3,1,0,0.00015,-0.00015,1.614e-06,-1.614e-06,475.0,-475.0,0.006999999999999999,-0.006999999999999999,0.006999999999999999,-0.006999999999999999,0.003,-0.003,0.08199999999999999,-0.08199999999999999,18.74,-6.27,160.0,-200.0,0.033,-0.187,0.25,-0.3,0.248,-0.083,-0.122,0.1,83.8,-29.32,0.00599,-0.00719,K05218.01
-12.22251033782959,11.350090026855469,0.0134361507371068,0.9732974171638489,1.1609899997711182,0.3045870065689087,2.281577844798254,-0.5813300013542175,0.0,1.4068221111315432e-08,11.786300659179688,0.5802199840545654,0.7157396674156189,0.0,1.020713389,132.20309,2454965.203,0.425,0.873,102.3,0.01,10.04942,0.9,0.019,87.03,1724.0,2079.36,8.21,0.373,0.279,0.0,0.0,5815.0,4.52,-0.26,0.87,0.913,3.0210000000000004,8.139,11.3,1,1314,0.003,-0.003,4.467e-06,-4.467e-06,13.5,-13.5,0.156,-0.156,0.029,-0.425,0.002,-0.0007639999999999999,4.0,-4.0,0.26,-0.08,157.0,-157.0,0.06,-0.192,0.3,-0.3,0.251,-0.084,-0.101,0.111,1761.1,-558.15,39.35179,-9.62066,
-27.902170181274414,7.929649829864502,0.0032436586916446686,0.6644937992095947,0.0,-0.7269651293754578,50.20233881203087,0.0,0.0,-1.3415058307853326e-07,17.915910720825195,0.0,0.24156253039836884,0.0,364.14397,376.4124,2455209.412,0.475,15.37,513.5,0.021,0.62475,2.2,1.007,89.83,259.0,1.06,163.6,0.35100000000000003,0.289,0.0,0.0,6039.0,4.493,-0.14,0.951,1.027,5.134,7.506,9.3,1,3,0.033,-0.033,0.019,-0.019,89.2,-89.2,1.7,-1.7,0.015,-0.454,0.005,-0.004,80.5,-80.5,0.74,-0.24,189.0,-231.0,0.054000000000000006,-0.21600000000000005,0.3,-0.3,0.32,-0.107,-0.141,0.141,1.08,-0.35,9.523769999999999,-0.5546800000000001,
-10.536049842834473,25.118249893188477,0.020686443895101547,0.9741957783699036,1.126954972743988,0.5868033170700073,8.116032614233895,-0.5604999959468842,0.0,-2.1973753121513162e-07,17.827150344848633,0.5634499788284302,0.6436067223548889,0.0,1.72929014,132.5562,2454965.556,0.08900000000000001,3.609,84.5,0.008,0.32657,0.86,0.029,88.62,1497.0,1187.75,3.72,0.359,0.287,0.0,0.0,5910.0,4.505,-0.02,0.94,1.032,3.201,8.975,9.6,1,766,0.018000000000000002,-0.018000000000000002,3.821e-05,-3.821e-05,9.8,-9.8,0.504,-0.504,0.371,-0.08900000000000001,0.000459,-0.000701,1.6,-1.6,0.25,-0.08,176.0,-193.0,0.048,-0.192,0.25,-0.35,0.268,-0.08900000000000001,-0.14,0.115,1018.12,-335.34,0.57188,-0.18149,K01036.01
-11.037699699401855,21.957239151000977,0.015613419935107231,0.9858598113059998,1.1679500043392181,0.4388706684112549,5.957721602464407,-0.5821250081062317,0.0,-2.2139234844651095e-07,16.497468948364258,0.5839700102806091,0.7240188121795654,0.0,1.72933255,132.5413,2454965.541,0.586,3.631,29.7,0.005,0.18216,0.69,0.027000000000000003,78.97,1745.0,2196.53,3.07,0.335,0.295,0.0,0.0,5921.0,4.22,-0.36,1.211,0.888,3.513,14.287,17.1,1,1550,0.009000000000000001,-0.009000000000000001,1.658e-05,-1.658e-05,2.2,-2.2,0.285,-0.285,0.023,-0.48,0.000104,-0.000376,1.4,-1.4,0.14,-0.16,160.0,-142.0,0.21,-0.14,0.3,-0.25,0.247,-0.274,-0.07200000000000001,0.134,1345.76,-1003.2,0.24908,-0.0071,
-9.777549743652344,60.08721923828125,0.0003012505767401308,1.0521296262741089,1.1703400313854218,5.875696659088135,292.0420720450459,-0.6079500019550323,0.0,1.6820919783541048e-07,34.9323844909668,0.586359977722168,0.5683518052101135,0.0,0.864651455,131.69239,2454964.692,0.235,3.4610000000000003,67.7,0.006999999999999999,0.19407,0.69,0.018000000000000002,83.15,1720.0,2062.08,1.972,0.453,0.233,0.0,0.0,5587.0,4.556,0.0,0.851,0.952,3.891,13.327,16.5,1,1548,0.006999999999999999,-0.006999999999999999,6.728e-06,-6.728e-06,5.0,-5.0,0.191,-0.191,0.233,-0.235,0.00041,-0.000328,0.474,-0.474,0.19,-0.06,166.0,-182.0,0.031,-0.17800000000000002,0.25,-0.3,0.226,-0.075,-0.112,0.091,1651.05,-560.1900000000002,0.04666,-0.05564,K06644.01
-243.50677490234375,156.14305114746094,-0.4517146348953247,13.261796951293945,1.916465014219284,-3.1564319133758545,64.12452157901777,-0.9609050154685974,0.0,1.0923200664949079e-05,199.82492065429688,0.958109974861145,3.151071310043335,0.0,1.729338354,132.536976,2454965.537,0.887,6.8524,140158.0,0.5,0.11065,139.36,0.031,70.02,2230.0,5838.68,2.596,0.448,0.236,0.0,0.0,5587.0,3.754,0.04,2.553,1.35,319.983,1593.6,379.7,1,783,0.000437,-0.000437,9.2e-07,-9.2e-07,446.0,-446.0,0.032,-0.032,0.024,-0.039,0.016,-0.028,0.049,-0.049,24.78,-46.02,83.0,-75.0,0.224,-0.096,0.15,-0.15,0.454,-0.843,-0.317,0.136,2753.39,-3357.1,0.00207,-0.00338,
-76.4009017944336,37.39646911621094,-1.1476190090179443,9.271101951599121,2.446460008621216,-3.5658457279205322,14.04998306436882,0.0,1.0529999732971191,-7.216742605511634e-06,56.898685455322266,1.2462300062179565,35.40752029418945,1.0529999732971191,0.567493852,131.9916219,2454964.992,1.275,1.35349,7984.0,0.387,0.619,65.47,0.013,54.45,3024.0,19665.18,2.192,0.307,0.3,0.0,0.0,6370.0,4.053,-0.6,1.548,0.986,127.158,1078.591,1219.8,1,1180,3.06e-05,-3.06e-05,2.1e-08,-2.1e-08,0.0,0.0,0.004,-0.004,0.069,-0.046,0.053,-0.058,0.017,-0.017,16.16,-24.19,173.0,-192.0,0.35700000000000004,-0.153,0.3,-0.3,0.382,-0.5720000000000001,-0.118,0.14400000000000002,14361.58,-12748.63,0.00477,-0.06118,K03476.01
-6.645559787750244,11.114139556884766,0.010592648759484291,0.9291521310806274,1.0369049608707428,0.2574075162410736,2.658238282608094,-0.5144949853420258,0.0,-3.1396405437162737e-07,8.879849433898926,0.5185400247573853,0.6690344214439392,0.0,363.346158,175.9438,2455008.944,0.29,4.9110000000000005,896.0,0.027000000000000003,24.73059,22.36,1.2819999999999998,89.97,537.0,19.65,557.0,0.556,0.17,0.0,0.0,4994.0,3.002,0.1,7.619,2.124,7.127999999999999,7.386,10.7,1,3,0.016,-0.016,0.009000000000000001,-0.009000000000000001,148.0,-148.0,0.931,-0.931,0.204,-0.29,0.005,-0.001,248.0,-248.0,1.07,-6.02,72.0,-182.0,0.033,-0.03,0.15,-0.35,0.362,-2.051,-0.95,0.106,3.18,-10.6,77.02567999999998,-23.96688,
-5.432680130004883,10.245829582214355,-1.7988284525927156e-05,0.9635276198387146,1.1364499926567078,0.3291541039943695,1.5519456783679457,-0.5888999998569489,0.0,-7.607376255230842e-08,7.839254856109619,0.5698500275611877,1.0786916017532349,0.0,24.2382519,136.62118,2454969.621,0.82,2.7030000000000003,465.5,0.022,2.36072,2.19,0.16399999999999998,88.88,597.0,29.92,41.9,0.404,0.262,0.0,0.0,5763.0,4.527,0.02,0.904,1.002,4.5310000000000015,10.754,11.3,2,55,0.009000000000000001,-0.009000000000000001,0.0002917,-0.0002917,49.5,-49.5,0.24,-0.24,0.003,-0.585,0.006999999999999999,-0.003,19.3,-19.3,0.66,-0.18,182.0,-202.0,0.036000000000000004,-0.204,0.25,-0.3,0.273,-0.073,-0.125,0.114,27.52,-8.0,11.97664,-2.05418,K01047.01
-4.143020153045654,10.392419815063477,0.0018092411337420344,0.9354926943778992,1.0247899889945984,0.36761724948883057,2.1416352256554614,-0.5321249961853027,0.0,-4.898601988223004e-08,7.2677202224731445,0.5133600234985352,0.5935428738594055,0.0,24.2416103,155.0323,2454988.032,0.069,5.1370000000000005,323.4,0.016,1.57329,1.61,0.16399999999999998,89.89,596.0,29.92,36.56,0.404,0.262,0.0,0.0,5763.0,4.527,0.02,0.904,1.002,4.919,10.91,10.8,2,52,0.019,-0.019,0.0005531000000000001,-0.0005531000000000001,23.4,-23.4,0.975,-0.975,0.392,-0.068,0.004,-0.001,3.9,-3.9,0.49,-0.13,182.0,-202.0,0.036000000000000004,-0.204,0.25,-0.3,0.273,-0.073,-0.125,0.114,27.52,-8.0,0.16951,-1.12547,K06645.01
-4.278120040893555,6.852789878845215,0.000738858594559133,0.2503342926502228,0.0,1.6164005994796753,80.18013808728257,0.0,0.0,-5.486694856767749e-08,5.565454959869385,0.0,0.025075359269976616,0.0,25.166806,150.27100000000004,2454983.271,0.65,2.111,1350.0,0.035,11.80366,2.72,0.14800000000000002,89.49,483.0,12.84,73.4,0.517,0.191,0.0,0.0,5013.0,4.574,-0.4,0.7040000000000001,0.6779999999999999,4.816,7.353,7.2,1,4,0.016,-0.016,0.005,-0.005,257.0,-257.0,0.395,-0.395,0.353,-0.424,0.002,-0.005,32.8,-32.8,0.28,-0.28,176.0,-176.0,0.078,-0.054000000000000006,0.35,-0.3,0.07200000000000001,-0.07200000000000001,-0.05,0.093,5.07,-3.87,36.90398,-11.20488,K07756.01
-11.314240455627441,18.89160919189453,0.010648204945027828,0.9860724806785583,1.1811450123786926,0.2617779076099396,3.516557399559142,-0.5910150110721588,0.0,-1.6988576371264768e-07,15.102924346923828,0.5905900001525879,0.7384155988693237,0.0,363.17077,401.1646,2455234.165,0.008,28.26,384.6,0.019,0.14336,9.82,1.476,90.0,810.0,101.64,99.98,0.199,0.295,0.0,0.0,10134.0,3.579,0.07,4.842,3.2460000000000004,6.84,9.427,20.9,1,4,0.038,-0.038,0.027000000000000003,-0.027000000000000003,27.3,-27.3,1.5,-1.5,0.445,-0.008,0.000769,-0.000788,2.5,-2.5,0.82,-4.66,286.0,-393.0,0.459,-0.051,0.15,-0.55,0.405,-2.296,-0.774,0.182,31.76,-77.65000000000002,0.0035700000000000007,-0.06705999999999998,
-17.665260314941406,7.195030212402344,0.0012904783943668008,1.08028244972229,1.17705500125885,-1.8078027963638306,23.908404663228797,-0.5846399962902069,0.0,-1.4384837191263247e-07,12.430145263671875,0.5888299942016602,1.0391194820404053,0.0,127.2824442,163.89,2454996.89,0.8270000000000001,7.1545,8088.6,0.093,1.06975,12.04,0.491,89.51,392.0,5.61,97.12,0.41,0.26,0.0,0.0,5733.0,4.2810000000000015,0.06,1.183,0.974,46.035,116.552,148.1,2,11,0.001,-0.001,0.0001696,-0.0001696,62.6,-62.6,0.07400000000000001,-0.07400000000000001,0.009000000000000001,-0.011,0.000529,-0.001,6.8,-6.8,1.87,-2.06,115.0,-104.0,0.14300000000000002,-0.104,0.15,-0.15,0.184,-0.202,-0.065,0.079,2.49,-2.03,0.07479,-0.08104,K04271.01
-5.451690196990967,7.32859992980957,0.015179945155978203,0.9768691062927246,1.1619249880313873,0.21298032999038696,1.207014254373397,-0.5757499933242798,0.0,6.920958170772647e-08,6.390145301818848,0.5812699794769287,0.7318817377090454,0.0,30.1837021,146.64675,2454979.647,0.011,5.879,974.9,0.028,1.36237,3.65,0.188,89.98,634.0,38.2,40.33,0.41,0.26,0.0,0.0,5733.0,4.2810000000000015,0.06,1.183,0.974,6.735,29.342,37.9,2,41,0.003,-0.003,0.0001154,-0.0001154,28.9,-28.9,0.103,-0.103,0.392,-0.011,0.000897,-0.000436,1.7,-1.7,0.57,-0.62,115.0,-104.0,0.14300000000000002,-0.104,0.15,-0.15,0.184,-0.202,-0.065,0.079,17.02,-13.79,0.0559,-0.3777,
-493.56768798828125,219.33999633789062,-0.08531622588634491,18.968765258789062,0.0,-12.649391174316406,275.94507119373304,0.0,0.0,-1.0376286540123267e-06,356.453857421875,0.0,126.17720794677734,0.0,8.64636188,135.46223,2454968.462,0.294,8.73607,218072.0,0.438,0.30811,54.24,0.086,88.42,1033.0,268.95,10.678,0.29100000000000004,0.311,0.0,0.0,6444.0,4.382,-0.18,1.134,1.128,1582.196,4309.355,2441.7,1,21,0.001,-0.001,1.372e-05,-1.372e-05,119.0,-119.0,0.006,-0.006,0.003,-0.003,0.000188,-0.000178,0.029,-0.029,18.47,-7.41,181.0,-226.0,0.07,-0.21,0.25,-0.3,0.386,-0.155,-0.145,0.17800000000000002,270.87,-95.17,0.0008300000000000001,-0.00091,K03942.01
-5.772729873657227,7.5163397789001465,0.012546083889901638,0.978338897228241,1.1843149960041046,0.28338316082954407,1.2867888752897398,-0.5964550077915192,0.0,1.8148165375103367e-07,6.644535064697266,0.5924100279808044,0.7127891778945923,0.0,303.91225,277.1238,2455110.124,0.504,15.37,479.5,0.02,0.49292,1.97,0.866,89.78,242.0,0.81,134.0,0.469,0.224,0.0,0.0,5412.0,4.513,0.18,0.887,0.936,8.478,9.752,12.4,1,5,0.056,-0.056,0.018000000000000002,-0.018000000000000002,42.7,-42.7,1.3,-1.3,0.004,-0.464,0.000388,-0.002,28.6,-28.6,0.42,-0.18,164.0,-164.0,0.05,-0.15,0.2,-0.3,0.187,-0.08,-0.09,0.07400000000000001,0.52,-0.22,0.10511,-0.26572,
-8.910479545593262,10.00607967376709,0.002193570602685213,0.9883936643600464,1.1859899759292603,0.2277539223432541,1.7325536461743223,-0.6039499938488007,0.0,-8.596765328200083e-08,9.458279609680176,0.5932599902153015,0.7464614510536194,0.0,2.578852119,133.2237,2454966.224,0.625,2.3581,334.3,0.018000000000000002,0.8755799999999999,1.63,0.036000000000000004,84.69,1230.0,540.5599999999998,6.75,0.393,0.268,0.0,0.0,5743.0,4.553,-0.14,0.853,0.949,4.333,32.878,36.7,1,524,0.002,-0.002,5.696e-06,-5.696e-06,10.6,-10.6,0.056,-0.056,0.004,-0.499,0.003,-0.0008539999999999999,2.9,-2.9,0.47,-0.14,154.0,-171.0,0.035,-0.196,0.3,-0.3,0.246,-0.077,-0.113,0.103,456.93,-144.14,0.75272,-0.66862,K00657.01
-5.726339817047119,9.090559959411621,0.008632472716271877,0.9688372611999512,1.1611050367355347,0.22374553978443146,1.3766014173999501,-0.5815650224685669,0.0,-2.0750814991279607e-07,7.408450126647949,0.5806000232696533,0.7458410859107971,0.0,45.1178526,156.99133,2454989.991,0.97,3.737,389.2,0.025,0.26291,2.78,0.236,88.18,517.0,16.87,30.5,0.442,0.24,0.0,0.0,5585.0,4.339,-0.1,1.038,0.86,5.472,15.077,17.3,1,32,0.006,-0.006,0.0002949,-0.0002949,25.2,-25.2,0.174,-0.174,0.002,-0.679,0.000393,-0.006,15.1,-15.1,0.81,-0.54,166.0,-166.0,0.19,-0.19,0.3,-0.3,0.301,-0.201,-0.071,0.122,14.7,-7.15,14.06684,-0.02525,K00657.02
