KOI Name,Our Disposition,Kepler ID,Kepler Name,KOI Number,Kepler Disposition,NExScI Disposition,RA (J2000),RA Error,Dec (J2000),Dec Error,Time of Transit Epoch,Time err1,Time err2,Period,Period err1,Period err2,Transit Depth,Depth err1,Depth err2,Duration,Duration err1,Duration err2,Ingress Duration,Ingress err1,Ingress err2,Impact Parameter,Impact Parameter err1,Impact Parameter err2,Inclination,Inclination err1,Inclination err2,Semi-major Axis,Semi-major Axus err1,Semi-major Axis err2,Eccentricity,Eccentricity err1,Eccentricity err2,Long of Periastron,Long err1,Long err2,r/R,r/R err1,r/R err2,a/R,a/R err1,a/R err2,Planet Radius,Planet Radius err1,Planet Radius err2,Teq,Teq err1,Teq err2,Teff,Teff err1,Teff err2,log(g),log(g) err1,log(g) err2,Metallicity,Metallicity err1,Metallicity err2,Stellar Radius,Stellar Radius err1,Stellar Radius err2,Stellar Mass,Stellar Mass err2,Stellar Mass err1,Age,Age err1,Age err2,Provenance,Quarters,Limb Darkening Model,Limb Darkening Coeff1,Limb Darkening Coeff2,Limb Darkening Coeff3,Limb Darkening Coeff4,Transit Number,Max single event sigma,Max Multievent sigma,KOI count,Binary Discrimination,Comments,Transit Model,Transit Model SNR,Transit Model DOF,Transit Model chisq,FWM motion signif.,gmag,gmag err,rmag,rmag err,imag,imag err,zmag,zmag err,Jmag,Jmag err,Hmag,Hmag err,Kmag,Kmag err,kepmag,kepmag err,Delivery Name,FWM SRA,FWM SRA err,FWM SDec,FWM SDec err,FWM SRAO,FWM SRAO err,FWM SDeco,FWM SDeco err,FWM PRAO,FWM PRAO err,FWM PDeco,FWM PDeco err,Dicco MRA,Dicco MRA err,Dicco MDec,Dicco MDec err,Dicco MSky,Dicco MSky err,Dikco MRA,Dikco MRA err,Dikco MDec,Dikco MDec err,Dikco MSky,Dikco MSky err,Vet Stat,Last vet Update,TCE Planet Number,TCE Delivery Name,DV Report,Disposition Provenance,Parameter Provenance,First Transit Time (BJD),First Transit Time err1,First Transit Time err2,DV Summary,Transit Flag,Secondary Flag,Offset Flag,Contamination Flag,Insolation Flux,Insolation Flux err1,Insolation Flux err2,Fitted Stellar Density,Fitted Stellar Density err1,Fitted Stellar Density err2,Planetary Fit,Disposition Score,File Name
K06093.02,FALSE POSITIVE,2019477,,6093.02,CANDIDATE,CANDIDATE,19 30 12.466,0.0,+37 25 16.36,0.0,131.8837,0.025,-0.025,27.249752100000002,0.0007038,-0.0007038,102.0,8.0,-8.0,11.609000000000002,0.752,-0.752,,,,0.19399999999999998,0.26,-0.19399999999999998,89.37,,,0.21899999999999997,,,0.0,,,,,,0.009000000000000001,0.0007469999999999999,-0.00023199999999999997,17.77,5.7,-5.7,4.49,0.41,-1.65,1090.0,,,5440.0,87.0,-76.0,3.404,0.289,-0.051,0.3,0.15,-0.15,4.524,0.41600000000000004,-1.665,1.8940000000000001,-0.39799999999999996,0.142,,,,q1_q17_dr25_stellar,11111111111111111000000000000000,Claret (2011 A&A 529 75) ATLAS LS,0.46399999999999997,0.233,0.0,0.0,50,3.614,9.198,2,0.177,CENT_FEW_DIFFS,Mandel and Agol (2002 ApJ 580 171),14.6,,,0.001,13.875,,13.292,,13.097000000000001,,12.975999999999999,,12.08,,11.71,0.027000000000000003,11.667,0.026000000000000002,13.33,,cumulative,19.503,2.4e-05,37.42,0.00035,0.5,1.0,-5.2,1.3,3.3e-05,8e-05,0.000197,0.0001,-0.09,0.66,-0.4,1.4,0.4,1.3,0.16,0.72,-0.6,1.6,0.6,1.7,Active,2017-05-10 00:00:00,2,q1_q17_dr25_tce,/missions/kepler/dv_files/0020/002019477/kplr002019477-20160209194854_dvr.pdf,q1_q17_dr25_koi,q1_q17_dr25_koi,2454964.884,0.0254,-0.0254,/missions/kepler/dv_files/0020/002019477/kplr002019477-02-20160209194854_dvs.pdf,0,0,0,0,333.56,90.22,-207.63,0.14288,0.09222000000000001,-0.03501,LS+MCMC,0.479,kplr002019477-20160128150956_dvt.fits
K02130.01,CONFIRMED,2161536,,2130.01,CANDIDATE,CANDIDATE,19 26 54.288,0.0,+37 31 44.04,0.0,138.26808,0.004,-0.004,16.85592593,6.43e-05,-6.43e-05,871.5,51.9,-51.9,2.309,0.11699999999999999,-0.11699999999999999,,,,0.038,0.41,-0.038,89.96,,,0.10800000000000001,,,0.0,,,,,,0.027000000000000003,0.001,-0.000973,57.21,6.0,-6.0,1.7,0.08,-0.1,408.0,,,3967.0,79.0,-79.0,4.6739999999999995,0.032,-0.017,0.06,0.15,-0.15,0.5870000000000001,0.026000000000000002,-0.035,0.593,-0.034,0.034,,,,q1_q17_dr25_stellar,11111111111111111000000000000000,Claret (2011 A&A 529 75) ATLAS LS,0.604,0.14300000000000002,0.0,0.0,78,4.1339999999999995,17.439,1,0.675,NO_COMMENT,Mandel and Agol (2002 ApJ 580 171),19.5,,,0.34700000000000003,16.98,,15.667,,15.095,,14.777000000000001,,13.594000000000001,0.025,12.937000000000001,0.025,12.776,0.027999999999999997,15.661,,cumulative,19.448,1.6e-05,37.529,0.00018,0.33,0.66,-1.34,0.65,-0.00015,0.00062,0.00042,0.00061,-0.19,0.27,0.15,0.22,0.24,0.3,-0.13,0.29,0.2,0.21,0.24,0.3,Active,2017-05-10 00:00:00,1,q1_q17_dr25_tce,/missions/kepler/dv_files/0021/002161536/kplr002161536-20160209194854_dvr.pdf,q1_q17_dr25_koi,q1_q17_dr25_koi,2454971.268,0.00351,-0.00351,/missions/kepler/dv_files/0021/002161536/kplr002161536-01-20160209194854_dvs.pdf,0,0,0,0,6.52,1.18,-1.2,12.46941,1.31523,-5.18684,LS+MCMC,1.0,kplr002161536-20160128150956_dvt.fits
K06259.01,FALSE POSITIVE,2161949,,6259.01,CANDIDATE,CANDIDATE,19 27 15.096,0.0,+37 33 21.13,0.0,131.7043,0.011000000000000001,-0.011000000000000001,4.78113942,6.037e-05,-6.037e-05,105.8,12.8,-12.8,2.733,0.297,-0.297,,,,0.11800000000000001,0.345,-0.11800000000000001,89.49,,,0.055,,,0.0,,,,,,0.009000000000000001,0.000654,-0.000727,13.41,1.0,-1.0,1.14,0.31,-0.22,1130.0,,,5683.0,154.0,-154.0,4.3260000000000005,0.17,-0.187,0.08,0.25,-0.3,1.115,0.31,-0.207,0.9590000000000001,-0.09,0.12,,,,q1_q17_dr25_stellar,11111111111111111000000000000000,Claret (2011 A&A 529 75) ATLAS LS,0.41,0.26,0.0,0.0,277,3.3510000000000004,8.089,2,0.66,CENT_KIC_POS,Mandel and Agol (2002 ApJ 580 171),9.6,,,0.508,15.181,,14.534,,14.343,,14.234000000000002,,13.31,0.033,12.953,0.036000000000000004,12.809000000000001,0.03,14.595,,cumulative,19.454,3.1e-05,37.556,0.00039,0.7,1.3,-1.0,1.4,0.0,0.00013000000000000002,8e-05,0.00014,0.14,0.68,1.4,1.1,1.4,1.1,0.48,0.65,1.7,1.2,1.8,1.2,Active,2017-05-10 00:00:00,1,q1_q17_dr25_tce,/missions/kepler/dv_files/0021/002161949/kplr002161949-20160209194854_dvr.pdf,q1_q17_dr25_koi,q1_q17_dr25_koi,2454964.704,0.0111,-0.0111,/missions/kepler/dv_files/0021/002161949/kplr002161949-01-20160209194854_dvs.pdf,0,0,0,0,386.46,316.02,-156.84,1.99568,0.15072,-1.94898,LS+MCMC,0.813,kplr002161949-20160128150956_dvt.fits
K06259.02,FALSE POSITIVE,2161949,,6259.02,CANDIDATE,CANDIDATE,19 27 15.096,0.0,+37 33 21.13,0.0,133.14566000000002,0.01,-0.01,7.18864064,7.758e-05,-7.758e-05,133.5,17.5,-17.5,2.364,0.33399999999999996,-0.33399999999999996,,,,0.424,0.028999999999999998,-0.424,88.86,,,0.07200000000000001,,,0.0,,,,,,0.011000000000000001,0.000681,-0.000924,21.33,7.4,-7.4,1.3,0.36,-0.24,987.0,,,5683.0,154.0,-154.0,4.3260000000000005,0.17,-0.187,0.08,0.25,-0.3,1.115,0.31,-0.207,0.9590000000000001,-0.09,0.12,,,,q1_q17_dr25_stellar,11111111111111111000000000000000,Claret (2011 A&A 529 75) ATLAS LS,0.41,0.26,0.0,0.0,179,2.843,7.647,2,0.59,CENT_KIC_POS,Mandel and Agol (2002 ApJ 580 171),9.3,,,0.316,15.181,,14.534,,14.343,,14.234000000000002,,13.31,0.033,12.953,0.036000000000000004,12.809000000000001,0.03,14.595,,cumulative,19.454,2.9e-05,37.556,0.00036,0.6,1.2,-1.2,1.3,1e-05,0.00014,0.00011999999999999999,0.00015,-1.04,0.89,0.16,0.73,1.05,0.86,-0.87,0.91,0.45,0.68,0.98,0.84,Active,2017-05-10 00:00:00,2,q1_q17_dr25_tce,/missions/kepler/dv_files/0021/002161949/kplr002161949-20160209194854_dvr.pdf,q1_q17_dr25_koi,q1_q17_dr25_koi,2454966.1459999997,0.009609999999999999,-0.009609999999999999,/missions/kepler/dv_files/0021/002161949/kplr002161949-02-20160209194854_dvs.pdf,0,0,0,0,223.87,183.07,-90.85,3.5518199999999998,2.4565799999999998,-1.9974,LS+MCMC,0.9670000000000001,kplr002161949-20160128150956_dvt.fits
K01029.01,CONFIRMED,2164169,,1029.01,CANDIDATE,CANDIDATE,19 29 09.838,0.0,+37 34 50.88,0.0,133.86700000000002,0.005,-0.005,32.312286699999994,0.0001736,-0.0001736,677.8,22.6,-22.6,6.569,0.20800000000000002,-0.20800000000000002,,,,0.934,0.005,-0.6459999999999999,86.72,,,0.20199999999999999,,,0.0,,,,,,0.03,0.00011999999999999999,-0.005,16.32,8.0,-8.0,4.84,0.79,-1.06,699.0,,,5821.0,79.0,-79.0,4.1080000000000005,0.182,-0.098,0.04,0.15,-0.15,1.494,0.244,-0.326,1.043,-0.08,0.107,,,,q1_q17_dr25_stellar,11111111111111111000000000000000,Claret (2011 A&A 529 75) ATLAS LS,0.396,0.268,0.0,0.0,43,6.832000000000001,26.899,1,0.988,NO_COMMENT,Mandel and Agol (2002 ApJ 580 171),33.6,,,0.096,15.255,,14.707,,14.544,,14.462,,13.584000000000001,0.026000000000000002,13.25,0.03,13.205,0.038,14.757,,cumulative,19.486,1.1e-05,37.580999999999996,0.00011,1.33,0.46,-0.75,0.4,-0.00044,0.00031,5e-05,0.00027,0.05,0.32,0.15,0.39,0.15,0.31,0.35,0.27,0.21,0.3,0.41,0.28,Active,2017-05-10 00:00:00,1,q1_q17_dr25_tce,/missions/kepler/dv_files/0021/002164169/kplr002164169-20160209194854_dvr.pdf,q1_q17_dr25_koi,q1_q17_dr25_koi,2454966.867,0.0047,-0.0047,/missions/kepler/dv_files/0021/002164169/kplr002164169-01-20160209194854_dvs.pdf,0,0,0,0,56.49,24.19,-23.8,0.07872,1.2288700000000001,-0.00925,LS+MCMC,1.0,kplr002164169-20160128150956_dvt.fits
K08085.01,FALSE POSITIVE,2284957,,8085.01,CANDIDATE,CANDIDATE,19 06 28.601,0.0,+37 37 34.46,0.0,187.5475,0.057999999999999996,-0.057999999999999996,419.2615,0.028999999999999998,-0.028999999999999998,287.8,41.8,-41.8,21.53,2.6,-2.6,,,,0.5,0.447,-0.29600000000000004,89.78,,,1.031,,,0.0,,,,,,0.016,0.002,-0.000723,131.6,59.3,-59.3,1.7,0.46,-0.31,256.0,,,5979.0,161.0,-179.0,4.379,0.17,-0.187,-0.58,0.3,-0.3,0.975,0.266,-0.177,0.83,-0.063,0.10800000000000001,,,,q1_q17_dr25_stellar,11111111111111111000000000000000,Claret (2011 A&A 529 75) ATLAS LS,0.324,0.298,0.0,0.0,4,6.178,7.859,1,0.0003,CENT_FEW_DIFFS,Mandel and Agol (2002 ApJ 580 171),10.1,,,0.418,15.012,,14.512,,14.347999999999999,,14.242,,13.390999999999998,0.025,13.022,0.023,13.003,0.027999999999999997,14.547,,cumulative,19.108,3.7e-05,37.626,0.00049,-1.1,1.6,-1.7,1.8,0.00016999999999999999,0.0005099999999999999,0.00033999999999999997,0.00056,-0.53,0.61,-2.34,0.6,2.4,0.6,-0.73,0.61,-2.41,0.6,2.52,0.6,Active,2017-05-10 00:00:00,1,q1_q17_dr25_tce,/missions/kepler/dv_files/0022/002284957/kplr002284957-20160209194854_dvr.pdf,q1_q17_dr25_koi,q1_q17_dr25_koi,2455020.547,0.0581,-0.0581,/missions/kepler/dv_files/0022/002284957/kplr002284957-01-20160209194854_dvs.pdf,0,0,0,0,1.02,0.82,-0.41,0.24511999999999998,0.66295,-0.21679,LS+MCMC,0.41600000000000004,kplr002284957-20160128150956_dvt.fits
K07628.01,FALSE POSITIVE,2299738,,7628.01,CANDIDATE,CANDIDATE,19 22 52.140,0.0,+37 38 56.44,0.0,132.6703,0.011000000000000001,-0.011000000000000001,1.8134378,2.643e-05,-2.643e-05,97.4,6.2,-6.2,7.776,0.312,-0.312,,,,0.418,0.049,-0.418,76.37,,,0.026000000000000002,,,0.0,,,,,,0.009000000000000001,0.000296,-0.0005139999999999999,1.775,0.547,-0.547,0.69,0.09,-0.06,1158.0,,,5094.0,151.0,-136.0,4.618,0.04,-0.065,-0.32,0.3,-0.3,0.7,0.086,-0.057999999999999996,0.743,-0.071,0.078,,,,q1_q17_dr25_stellar,11111111111111111000000000000000,Claret (2011 A&A 529 75) ATLAS LS,0.54,0.17300000000000001,0.0,0.0,740,5.932,8.562999999999999,1,0.865,NO_COMMENT,Mandel and Agol (2002 ApJ 580 171),19.1,,,0.36200000000000004,14.635,,13.901,,13.672,,13.538,,12.514000000000001,0.019,12.056,0.022000000000000002,11.966,0.021,13.960999999999999,,cumulative,19.381,1.5e-05,37.649,0.00022,-0.2,0.63,-0.2,0.78,1.1e-05,3.9e-05,-3.4e-05,4.8e-05,0.07,0.24,-0.42,0.34,0.43,0.36,0.0,0.22,-0.35,0.3,0.35,0.3,Active,2017-05-10 00:00:00,1,q1_q17_dr25_tce,/missions/kepler/dv_files/0022/002299738/kplr002299738-20160209194854_dvr.pdf,q1_q17_dr25_koi,q1_q17_dr25_koi,2454965.67,0.011000000000000001,-0.011000000000000001,/missions/kepler/dv_files/0022/002299738/kplr002299738-01-20160209194854_dvs.pdf,0,0,0,0,423.67,176.71,-103.86,0.03218,0.009909999999999999,-0.00542,LS+MCMC,0.9009999999999999,kplr002299738-20160128150956_dvt.fits
K06263.01,FALSE POSITIVE,2301068,,6263.01,CANDIDATE,CANDIDATE,19 24 06.526,0.0,+37 36 50.08,0.0,134.38828999999998,0.006999999999999999,-0.006999999999999999,8.60965352,7.02e-05,-7.02e-05,63.2,7.9,-7.9,2.218,0.225,-0.225,,,,0.213,0.245,-0.213,89.58,,,0.10099999999999999,,,0.0,,,,,,0.006999999999999999,0.0006320000000000001,-0.00043200000000000004,29.2,10.5,-10.5,3.33,0.61,-2.47,1550.0,,,5418.0,191.0,-171.0,3.447,0.884,-0.156,0.06,0.25,-0.3,4.2330000000000005,0.785,-3.139,1.83,-0.907,0.16,,,,q1_q17_dr25_stellar,11111111111111111000000000000000,Claret (2011 A&A 529 75) ATLAS LS,0.446,0.24100000000000002,0.0,0.0,153,3.073,7.487,1,0.08800000000000001,NO_COMMENT,Mandel and Agol (2002 ApJ 580 171),9.9,,,0.054000000000000006,13.437999999999999,,12.705,,12.477,,12.338,,11.321,0.024,10.897,0.02,10.794,0.015,12.765,,cumulative,19.402,2.5e-05,37.613,0.00036,0.7,1.1,-1.7,1.3,-4.3e-05,7.4e-05,0.000105,8.8e-05,-0.4,1.1,-0.6,0.63,0.73,0.87,-0.4,1.2,-0.67,0.62,0.76,0.91,Active,2017-05-10 00:00:00,1,q1_q17_dr25_tce,/missions/kepler/dv_files/0023/002301068/kplr002301068-20160209194854_dvr.pdf,q1_q17_dr25_koi,q1_q17_dr25_koi,2454967.3880000003,0.006529999999999999,-0.006529999999999999,/missions/kepler/dv_files/0023/002301068/kplr002301068-01-20160209194854_dvs.pdf,0,0,0,0,1365.41,838.61,-1285.19,6.35277,2.27482,-3.42743,LS+MCMC,0.9940000000000001,kplr002301068-20160128150956_dvt.fits
K07630.01,FALSE POSITIVE,2302997,,7630.01,CANDIDATE,CANDIDATE,19 25 49.176,0.0,+37 40 37.63,0.0,134.7404,0.013000000000000001,-0.013000000000000001,16.2982201,0.0002292,-0.0002292,199.0,30.3,-30.3,2.5580000000000003,0.48200000000000004,-0.48200000000000004,,,,0.698,0.264,-0.475,88.88,,,0.102,,,0.0,,,,,,0.013999999999999999,0.006999999999999999,-0.002,35.8,17.3,-17.3,0.78,0.05,-0.04,388.0,,,3905.0,78.0,-88.0,4.736000000000001,0.03,-0.03,-0.2,0.1,-0.1,0.521,0.031,-0.031,0.5379999999999999,-0.036000000000000004,0.026000000000000002,,,,q1_q17_dr25_stellar,11111111111111111000000000000000,Claret (2011 A&A 529 75) ATLAS LS,0.46399999999999997,0.259,0.0,0.0,80,3.392,7.426,1,0.132,NO_COMMENT,Mandel and Agol (2002 ApJ 580 171),7.9,,,0.318,16.072,,14.708,,14.124,,13.812000000000001,,12.620999999999999,0.021,11.933,0.02,11.786,0.021,14.709000000000001,,cumulative,19.43,3.7e-05,37.677,0.00041,-1.5,1.6,-1.0,1.5,0.00029,0.00031,6e-05,0.00029,0.3,1.6,0.0,1.1,0.3,1.6,0.2,1.5,0.22,0.98,0.3,1.6,Active,2017-05-10 00:00:00,1,q1_q17_dr25_tce,/missions/kepler/dv_files/0023/002302997/kplr002302997-20160209194854_dvr.pdf,q1_q17_dr25_koi,q1_q17_dr25_koi,2454967.74,0.0126,-0.0126,/missions/kepler/dv_files/0023/002302997/kplr002302997-01-20160209194854_dvs.pdf,0,0,0,0,5.38,1.15,-1.04,3.2693,6.30995,-3.14224,LS+MCMC,0.9570000000000001,kplr002302997-20160128150956_dvt.fits
K04709.01,FALSE POSITIVE,2303903,,4709.01,CANDIDATE,CANDIDATE,19 26 34.306,0.0,+37 37 56.67,0.0,134.47308,0.005,-0.005,3.70858595,2.26e-05,-2.26e-05,305.4,32.8,-32.8,1.94,0.16899999999999998,-0.16899999999999998,,,,0.115,0.34700000000000003,-0.115,89.55,,,0.044000000000000004,,,0.0,,,,,,0.016,0.001,-0.000692,14.75,6.9,-6.9,1.33,0.25,-0.11,995.0,,,5420.0,162.0,-146.0,4.596,0.038,-0.12,-0.2,0.3,-0.3,0.7709999999999999,0.147,-0.063,0.8640000000000001,-0.098,0.08,,,,q1_q17_dr25_stellar,11111111111111111000000000000000,Claret (2011 A&A 529 75) ATLAS LS,0.434,0.243,0.0,0.0,358,3.005,9.875,1,0.013999999999999999,CENT_FEW_DIFFS,Mandel and Agol (2002 ApJ 580 171),11.3,,,0.47200000000000003,16.590999999999998,,15.899000000000001,,15.671,,15.543,,14.600999999999999,0.033,14.104000000000001,0.031,14.085999999999999,0.068,15.947000000000001,,cumulative,19.442999999999998,3.3e-05,37.632,0.00033999999999999997,-0.6,1.4,-0.1,1.2,0.00021,0.00043,-0.0002,0.00037,0.0,1.5,-1.3,2.1,1.3,2.1,-0.1,1.5,-1.3,2.1,1.3,2.1,Active,2017-05-10 00:00:00,1,q1_q17_dr25_tce,/missions/kepler/dv_files/0023/002303903/kplr002303903-20160209194854_dvr.pdf,q1_q17_dr25_koi,q1_q17_dr25_koi,2454967.473,0.00526,-0.00526,/missions/kepler/dv_files/0023/002303903/kplr002303903-01-20160209194854_dvs.pdf,0,0,0,0,231.84,137.93,-56.57,4.41258,2.05496,-2.0270799999999998,LS+MCMC,0.8,kplr002303903-20160128150956_dvt.fits
K02610.01,CONFIRMED,2305866,,2610.01,CANDIDATE,CANDIDATE,19 28 22.397,0.0,+37 36 48.53,0.0,145.9415,0.01,-0.01,24.1073172,0.00026619999999999997,-0.00026619999999999997,104.2,4.9,-4.9,10.465,0.273,-0.273,,,,0.693,0.235,-0.46799999999999997,86.94,,,0.187,,,0.0,,,,,,0.01,0.002,-0.000558,12.96,6.1,-6.1,2.74,0.65,-1.31,1065.0,,,6585.0,182.0,-250.0,3.813,0.44799999999999995,-0.11199999999999999,-0.08,0.25,-0.3,2.517,0.602,-1.204,1.5019999999999998,-0.36200000000000004,0.21100000000000002,,,,q1_q17_dr25_stellar,11111111111111111000000000000000,Claret (2011 A&A 529 75) ATLAS LS,0.294,0.311,0.0,0.0,58,4.727,12.200999999999999,2,0.807,NO_COMMENT,Mandel and Agol (2002 ApJ 580 171),23.6,,,0.158,12.969000000000001,,12.547,,12.449000000000002,,,,11.529000000000002,0.021,11.34,0.021,11.270999999999999,0.021,12.605,,cumulative,19.473,1.3e-05,37.613,0.00018999999999999998,0.44,0.55,-0.53,0.68,-5.2e-05,5.8e-05,5.2e-05,7.1e-05,-0.03,0.59,-0.77,0.49,0.77,0.48,-0.08,0.67,-0.74,0.5,0.75,0.49,Active,2017-05-10 00:00:00,1,q1_q17_dr25_tce,/missions/kepler/dv_files/0023/002305866/kplr002305866-20160209194854_dvr.pdf,q1_q17_dr25_koi,q1_q17_dr25_koi,2454978.942,0.00998,-0.00998,/missions/kepler/dv_files/0023/002305866/kplr002305866-01-20160209194854_dvs.pdf,0,0,0,0,304.22,216.75,-233.31,0.07085,0.09925,-0.059989999999999995,LS+MCMC,0.966,kplr002305866-20160128150956_dvt.fits
K02610.02,CONFIRMED,2305866,,2610.02,CANDIDATE,CANDIDATE,19 28 22.397,0.0,+37 36 48.53,0.0,176.644,0.013000000000000001,-0.013000000000000001,115.230655,0.002,-0.002,164.4,8.0,-8.0,17.735,0.373,-0.373,,,,0.95,0.002,-0.659,86.94,,,0.531,,,0.0,,,,,,0.015,1.2e-05,-0.003,17.77,8.9,-8.9,4.02,0.96,-1.92,632.0,,,6585.0,182.0,-250.0,3.813,0.44799999999999995,-0.11199999999999999,-0.08,0.25,-0.3,2.517,0.602,-1.204,1.5019999999999998,-0.36200000000000004,0.21100000000000002,,,,q1_q17_dr25_stellar,11111111111111111000000000000000,Claret (2011 A&A 529 75) ATLAS LS,0.294,0.311,0.0,0.0,13,5.814,9.835,2,0.011000000000000001,CENT_FEW_DIFFS,Mandel and Agol (2002 ApJ 580 171),21.3,,,0.8079999999999999,12.969000000000001,,12.547,,12.449000000000002,,,,11.529000000000002,0.021,11.34,0.021,11.270999999999999,0.021,12.605,,cumulative,19.473,1.6e-05,37.613,0.00025,-0.34,0.67,-0.01,0.88,4e-05,0.0001,0.0,0.00014,0.13,0.48,-2.34,0.7,2.34,0.69,0.09,0.52,-2.22,0.65,2.22,0.64,Active,2017-05-10 00:00:00,2,q1_q17_dr25_tce,/missions/kepler/dv_files/0023/002305866/kplr002305866-20160209194854_dvr.pdf,q1_q17_dr25_koi,q1_q17_dr25_koi,2455009.644,0.0134,-0.0134,/missions/kepler/dv_files/0023/002305866/kplr002305866-02-20160209194854_dvs.pdf,0,0,0,0,37.8,26.92,-28.99,0.007990000000000002,0.19937,-0.00105,LS+MCMC,0.441,kplr002305866-20160128150956_dvt.fits
K00151.01,CONFIRMED,2307199,,151.01,CANDIDATE,CANDIDATE,19 29 29.942,0.0,+37 37 51.45,0.0,132.830555,0.0007700000000000001,-0.0007700000000000001,13.4471791,1.247e-05,-1.247e-05,1428.2,21.1,-21.1,3.0454,0.055,-0.055,,,,0.963,0.013000000000000001,-0.008,86.0,,,0.111,,,0.0,,,,,,0.046,0.005,-0.004,13.815,0.847,-0.847,5.24,1.64,-0.7,848.0,,,6276.0,169.0,-206.0,4.405,0.087,-0.203,-0.32,0.3,-0.3,1.041,0.326,-0.14,1.001,-0.115,0.158,,,,q1_q17_dr25_stellar,11111111111111111000000000000000,Claret (2011 A&A 529 75) ATLAS LS,0.307,0.306,0.0,0.0,100,16.016,101.02799999999999,1,0.433,NO_COMMENT,Mandel and Agol (2002 ApJ 580 171),105.3,,,0.006,14.390999999999998,,13.952,,13.832,,13.76,,12.890999999999998,0.022000000000000002,12.605,0.025,12.554,0.026000000000000002,14.0,,cumulative,19.492,3.4e-06,37.631,4e-05,0.09,0.14,-0.74,0.14,9e-05,0.00025,0.00037,0.00027,0.04,0.13,-0.24,0.1,0.24,0.11,0.06,0.12,-0.14,0.1,0.15,0.12,Active,2017-05-10 00:00:00,1,q1_q17_dr25_tce,/missions/kepler/dv_files/0023/002307199/kplr002307199-20160209194854_dvr.pdf,q1_q17_dr25_koi,q1_q17_dr25_koi,2454965.831,0.0007700000000000001,-0.0007700000000000001,/missions/kepler/dv_files/0023/002307199/kplr002307199-01-20160209194854_dvs.pdf,0,0,0,0,122.34,112.28,-42.14,0.27583,0.016909999999999998,-0.06473,LS+MCMC,0.752,kplr002307199-20160128150956_dvt.fits
K04938.01,FALSE POSITIVE,2310993,,4938.01,CANDIDATE,CANDIDATE,19 32 52.843,0.0,+37 36 38.52,0.0,147.7141,0.026000000000000002,-0.026000000000000002,55.180772,0.002,-0.002,474.6,43.4,-43.4,9.791,0.555,-0.555,,,,0.306,0.14300000000000002,-0.306,89.58,,,0.295,,,0.0,,,,,,0.02,0.000884,-0.001,41.9,5.5,-5.5,2.37,0.74,-0.29,531.0,,,6306.0,174.0,-261.0,4.426,0.065,-0.20800000000000002,-0.1,0.25,-0.3,1.0759999999999998,0.335,-0.134,1.126,-0.157,0.157,,,,q1_q17_dr25_stellar,00011111111111111000000000000000,Claret (2011 A&A 529 75) ATLAS LS,0.319,0.302,0.0,0.0,20,4.102,8.709,1,0.322,CENT_FEW_DIFFS,Mandel and Agol (2002 ApJ 580 171),11.5,,,0.017,15.98,,15.491,,15.367,,15.273,,14.409,0.028999999999999998,14.110999999999999,0.035,14.071,0.067,15.550999999999998,,cumulative,19.548,1.8e-05,37.61,0.00022999999999999998,-2.19,0.79,-1.65,0.82,0.00033999999999999997,0.00035,0.00045999999999999996,0.00037,2.42,0.99,-1.28,0.36,2.74,1.0,-0.42,0.84,0.87,0.84,0.97,0.84,Active,2017-05-10 00:00:00,1,q1_q17_dr25_tce,/missions/kepler/dv_files/0023/002310993/kplr002310993-20160209194854_dvr.pdf,q1_q17_dr25_koi,q1_q17_dr25_koi,2454980.714,0.0256,-0.0256,/missions/kepler/dv_files/0023/002310993/kplr002310993-01-20160209194854_dvs.pdf,0,0,0,0,18.79,17.24,-6.63,0.45711,0.0599,-0.23999,LS+MCMC,0.997,kplr002310993-20160128150956_dvt.fits
